<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
YNDX,D,20141009,000000,1037.0000000,3451
YNDX,D,20141010,000000,1011.0000000,4958
YNDX,D,20141013,000000,996.0000000,18937
YNDX,D,20141014,000000,1050.0000000,17501
YNDX,D,20141015,000000,1015.0000000,15854
YNDX,D,20141016,000000,1035.0000000,11639
YNDX,D,20141017,000000,1077.0000000,19695
YNDX,D,20141020,000000,1072.0000000,7157
YNDX,D,20141021,000000,1096.0000000,7164
YNDX,D,20141022,000000,1125.0000000,12202
YNDX,D,20141023,000000,1155.0000000,41502
YNDX,D,20141024,000000,1142.0000000,11694
YNDX,D,20141027,000000,1153.0000000,4996
YNDX,D,20141028,000000,1196.0000000,17959
YNDX,D,20141029,000000,1208.0000000,14239
YNDX,D,20141030,000000,1174.0000000,17743
YNDX,D,20141031,000000,1213.0000000,39161
YNDX,D,20141103,000000,1233.0000000,3698
YNDX,D,20141105,000000,1214.0000000,8978
YNDX,D,20141106,000000,1229.0000000,12389
YNDX,D,20141107,000000,1233.0000000,13308
YNDX,D,20141110,000000,1214.0000000,16825
YNDX,D,20141111,000000,1221.0000000,9302
YNDX,D,20141112,000000,1221.0000000,4480
YNDX,D,20141113,000000,1230.0000000,4985
YNDX,D,20141114,000000,1224.0000000,3532
YNDX,D,20141117,000000,1230.0000000,2447
YNDX,D,20141118,000000,1224.0000000,5123
YNDX,D,20141119,000000,1206.0000000,1726
YNDX,D,20141120,000000,1209.0000000,3247
YNDX,D,20141121,000000,1226.0000000,10804
YNDX,D,20141124,000000,1183.0000000,6219
YNDX,D,20141125,000000,1208.0000000,4154
YNDX,D,20141126,000000,1235.0000000,7898
YNDX,D,20141127,000000,1230.0000000,9577
YNDX,D,20141128,000000,1238.0000000,19198
YNDX,D,20141201,000000,1244.0000000,21771
YNDX,D,20141202,000000,1283.0000000,17393
YNDX,D,20141203,000000,1280.0000000,22431
YNDX,D,20141204,000000,1236.0000000,19206
YNDX,D,20141205,000000,1149.0000000,29997
YNDX,D,20141208,000000,1090.0000000,16367
YNDX,D,20141209,000000,1075.0000000,24783
YNDX,D,20141210,000000,1088.0000000,35769
YNDX,D,20141211,000000,1055.0000000,28533
YNDX,D,20141212,000000,1133.0000000,26472
YNDX,D,20141215,000000,1127.0000000,33525
YNDX,D,20141216,000000,1131.0000000,26790
YNDX,D,20141217,000000,1096.0000000,13521
YNDX,D,20141218,000000,1100.0000000,27341
YNDX,D,20141219,000000,1063.0000000,32333
YNDX,D,20141222,000000,1000.0000000,27332
YNDX,D,20141223,000000,1013.0000000,11153
YNDX,D,20141224,000000,996.0000000,40832
YNDX,D,20141225,000000,1038.0000000,35626
YNDX,D,20141226,000000,991.0000000,24041
YNDX,D,20141229,000000,1028.0000000,37278
YNDX,D,20141230,000000,1025.0000000,11510
YNDX,D,20150105,000000,1079.0000000,8834
YNDX,D,20150106,000000,1092.0000000,4004
YNDX,D,20150108,000000,1094.0000000,5960
YNDX,D,20150109,000000,1098.0000000,3064
YNDX,D,20150112,000000,1113.0000000,7511
YNDX,D,20150113,000000,1153.0000000,72155
YNDX,D,20150114,000000,1177.0000000,18285
YNDX,D,20150115,000000,1175.0000000,34207
YNDX,D,20150116,000000,1165.0000000,8064
YNDX,D,20150119,000000,1165.0000000,9278
YNDX,D,20150120,000000,1122.0000000,41989
YNDX,D,20150121,000000,1083.0000000,109351
YNDX,D,20150122,000000,1106.0000000,25782
YNDX,D,20150123,000000,1117.0000000,36333
YNDX,D,20150126,000000,1121.0000000,11541
YNDX,D,20150127,000000,1095.0000000,12508
YNDX,D,20150128,000000,1081.0000000,23975
YNDX,D,20150129,000000,1075.0000000,83797
YNDX,D,20150130,000000,1075.0000000,99805
YNDX,D,20150202,000000,998.0000000,56487
YNDX,D,20150203,000000,997.0000000,75020
YNDX,D,20150204,000000,1050.0000000,41377
YNDX,D,20150205,000000,1090.0000000,37434
YNDX,D,20150206,000000,1084.0000000,20513
YNDX,D,20150209,000000,1078.0000000,65824
YNDX,D,20150210,000000,1045.0000000,69067
YNDX,D,20150211,000000,1037.0000000,49561
YNDX,D,20150212,000000,1071.0000000,79591
YNDX,D,20150213,000000,1115.0000000,40957
YNDX,D,20150216,000000,1070.0000000,46228
YNDX,D,20150217,000000,1030.0000000,59848
YNDX,D,20150218,000000,1084.0000000,158645
YNDX,D,20150219,000000,1049.0000000,66084
YNDX,D,20150220,000000,1053.0000000,56184
YNDX,D,20150224,000000,1038.0000000,53192
YNDX,D,20150225,000000,1025.0000000,95401
YNDX,D,20150226,000000,1009.0000000,59208
YNDX,D,20150227,000000,1016.0000000,46134
YNDX,D,20150302,000000,1000.0000000,68616
YNDX,D,20150303,000000,1000.0000000,99947
YNDX,D,20150304,000000,996.0000000,361726
YNDX,D,20150305,000000,970.0000000,298547
YNDX,D,20150306,000000,932.0000000,97952
YNDX,D,20150310,000000,885.0000000,110332
YNDX,D,20150311,000000,898.0000000,73763
YNDX,D,20150312,000000,894.0000000,29687
YNDX,D,20150313,000000,880.0000000,42238
YNDX,D,20150316,000000,878.0000000,45875
YNDX,D,20150317,000000,889.0000000,34933
YNDX,D,20150318,000000,877.0000000,29001
YNDX,D,20150319,000000,874.0000000,46088
YNDX,D,20150320,000000,866.0000000,33000
YNDX,D,20150323,000000,874.0000000,42843
YNDX,D,20150324,000000,866.0000000,53437
YNDX,D,20150325,000000,885.0000000,33463
YNDX,D,20150326,000000,880.0000000,36086
YNDX,D,20150327,000000,883.0000000,20581
YNDX,D,20150330,000000,887.0000000,38545
YNDX,D,20150331,000000,893.0000000,28269
YNDX,D,20150401,000000,902.0000000,45071
YNDX,D,20150402,000000,919.0000000,63305
YNDX,D,20150403,000000,940.0000000,34654
YNDX,D,20150406,000000,934.0000000,39591
YNDX,D,20150407,000000,942.0000000,58384
YNDX,D,20150408,000000,946.0000000,38475
YNDX,D,20150409,000000,939.0000000,38162
YNDX,D,20150410,000000,940.0000000,41505
YNDX,D,20150413,000000,941.0000000,61194
YNDX,D,20150414,000000,910.0000000,65429
YNDX,D,20150415,000000,973.0000000,77722
YNDX,D,20150416,000000,1028.0000000,201027
YNDX,D,20150417,000000,1053.0000000,97613
YNDX,D,20150420,000000,1054.0000000,70628
YNDX,D,20150421,000000,1091.0000000,112546
YNDX,D,20150422,000000,1081.0000000,28801
YNDX,D,20150423,000000,1076.0000000,20436
YNDX,D,20150424,000000,1052.0000000,26802
YNDX,D,20150427,000000,1070.0000000,13031
YNDX,D,20150428,000000,986.0000000,136373
YNDX,D,20150429,000000,997.0000000,35060
YNDX,D,20150430,000000,1001.0000000,23473
YNDX,D,20150505,000000,985.0000000,46740
YNDX,D,20150506,000000,1006.0000000,55440
YNDX,D,20150507,000000,968.0000000,82000
YNDX,D,20150508,000000,979.0000000,52763
YNDX,D,20150512,000000,979.0000000,38788
YNDX,D,20150513,000000,944.0000000,78011
YNDX,D,20150514,000000,971.0000000,34923
YNDX,D,20150515,000000,950.0000000,28844
YNDX,D,20150518,000000,944.0000000,45551
YNDX,D,20150519,000000,939.0000000,54705
YNDX,D,20150520,000000,926.0000000,9755
YNDX,D,20150521,000000,935.0000000,25100
YNDX,D,20150522,000000,928.0000000,27601
YNDX,D,20150525,000000,928.0000000,14561
YNDX,D,20150526,000000,923.0000000,20678
YNDX,D,20150527,000000,919.0000000,29120
YNDX,D,20150528,000000,950.0000000,26138
YNDX,D,20150529,000000,941.0000000,31993
YNDX,D,20150601,000000,950.0000000,16336
YNDX,D,20150602,000000,997.0000000,32356
YNDX,D,20150603,000000,980.0000000,43881
YNDX,D,20150604,000000,993.0000000,28266
YNDX,D,20150605,000000,976.0000000,44361
YNDX,D,20150608,000000,977.0000000,20654
YNDX,D,20150609,000000,965.0000000,25459
YNDX,D,20150610,000000,950.0000000,32914
YNDX,D,20150611,000000,950.0000000,35944
YNDX,D,20150615,000000,946.0000000,23830
YNDX,D,20150616,000000,927.0000000,26004
YNDX,D,20150617,000000,930.0000000,13611
YNDX,D,20150618,000000,906.0000000,40398
YNDX,D,20150619,000000,910.0000000,16534
YNDX,D,20150622,000000,881.0000000,89054
YNDX,D,20150623,000000,871.0000000,44555
YNDX,D,20150624,000000,871.0000000,25898
YNDX,D,20150625,000000,866.0000000,25063
YNDX,D,20150626,000000,855.0000000,52779
YNDX,D,20150629,000000,842.0000000,32766
YNDX,D,20150630,000000,848.0000000,58406
YNDX,D,20150701,000000,853.0000000,24063
YNDX,D,20150702,000000,853.0000000,23690
YNDX,D,20150703,000000,857.0000000,13915
YNDX,D,20150706,000000,860.0000000,36238
YNDX,D,20150707,000000,820.0000000,128527
YNDX,D,20150708,000000,845.0000000,67615
YNDX,D,20150709,000000,855.0000000,39253
YNDX,D,20150710,000000,845.0000000,29611
YNDX,D,20150713,000000,857.0000000,27707
YNDX,D,20150714,000000,880.0000000,46761
YNDX,D,20150715,000000,875.0000000,23942
YNDX,D,20150716,000000,873.0000000,21212
YNDX,D,20150717,000000,900.0000000,39649
YNDX,D,20150720,000000,891.0000000,29294
YNDX,D,20150721,000000,889.0000000,25304
YNDX,D,20150722,000000,865.0000000,22400
YNDX,D,20150723,000000,879.0000000,21442
YNDX,D,20150724,000000,867.0000000,28701
YNDX,D,20150727,000000,860.0000000,21662
YNDX,D,20150728,000000,883.0000000,40504
YNDX,D,20150729,000000,903.0000000,25671
YNDX,D,20150730,000000,898.0000000,99490
YNDX,D,20150731,000000,882.0000000,96142
YNDX,D,20150803,000000,866.0000000,45732
YNDX,D,20150804,000000,869.0000000,23533
YNDX,D,20150805,000000,878.0000000,21998
YNDX,D,20150806,000000,850.0000000,75981
YNDX,D,20150807,000000,860.0000000,28438
YNDX,D,20150810,000000,858.0000000,23214
YNDX,D,20150811,000000,851.0000000,52602
YNDX,D,20150812,000000,830.0000000,101179
YNDX,D,20150813,000000,839.0000000,95828
YNDX,D,20150814,000000,831.0000000,64739
YNDX,D,20150817,000000,835.0000000,64859
YNDX,D,20150818,000000,819.0000000,42911
YNDX,D,20150819,000000,799.0000000,125769
YNDX,D,20150820,000000,780.0000000,76743
YNDX,D,20150821,000000,770.0000000,60536
YNDX,D,20150824,000000,738.0000000,163304
YNDX,D,20150825,000000,764.0000000,111466
YNDX,D,20150826,000000,742.0000000,103693
YNDX,D,20150827,000000,776.0000000,121195
YNDX,D,20150828,000000,800.0000000,99452
YNDX,D,20150831,000000,805.0000000,78096
YNDX,D,20150901,000000,782.0000000,93881
YNDX,D,20150902,000000,780.0000000,58502
YNDX,D,20150903,000000,795.0000000,55513
YNDX,D,20150904,000000,790.0000000,68927
YNDX,D,20150907,000000,786.0000000,39642
YNDX,D,20150908,000000,786.0000000,39563
YNDX,D,20150909,000000,787.0000000,89589
YNDX,D,20150910,000000,773.0000000,104104
YNDX,D,20150911,000000,760.0000000,81910
YNDX,D,20150914,000000,809.0000000,347085
YNDX,D,20150915,000000,815.0000000,138531
YNDX,D,20150916,000000,862.0000000,156563
YNDX,D,20150917,000000,860.0000000,45814
YNDX,D,20150918,000000,841.0000000,68487
YNDX,D,20150921,000000,826.0000000,22671
YNDX,D,20150922,000000,775.0000000,106138
YNDX,D,20150923,000000,752.0000000,153482
YNDX,D,20150924,000000,714.0000000,151450
YNDX,D,20150925,000000,714.0000000,140526
YNDX,D,20150928,000000,694.0000000,91842
YNDX,D,20150929,000000,703.0000000,129444
YNDX,D,20150930,000000,713.0000000,110470
YNDX,D,20151001,000000,704.0000000,58288
YNDX,D,20151002,000000,730.0000000,81032
YNDX,D,20151005,000000,775.0000000,130625
YNDX,D,20151006,000000,769.0000000,103569
YNDX,D,20151007,000000,745.0000000,111838
YNDX,D,20151008,000000,736.0000000,62763
YNDX,D,20151009,000000,763.0000000,76620
YNDX,D,20151012,000000,743.0000000,63315
YNDX,D,20151013,000000,814.0000000,239794
YNDX,D,20151014,000000,818.0000000,151244
YNDX,D,20151015,000000,821.0000000,214022
YNDX,D,20151016,000000,813.0000000,76770
YNDX,D,20151019,000000,845.0000000,83043
YNDX,D,20151020,000000,834.0000000,52935
YNDX,D,20151021,000000,822.0000000,62233
YNDX,D,20151022,000000,836.0000000,48942
YNDX,D,20151023,000000,813.0000000,121991
YNDX,D,20151026,000000,838.0000000,91351
YNDX,D,20151027,000000,940.0000000,622409
YNDX,D,20151028,000000,1002.0000000,319794
YNDX,D,20151029,000000,1009.0000000,123568
YNDX,D,20151030,000000,1016.0000000,59115
YNDX,D,20151102,000000,1030.0000000,83151
YNDX,D,20151103,000000,1011.0000000,76597
YNDX,D,20151105,000000,980.0000000,66578
YNDX,D,20151106,000000,994.9000000,55334
YNDX,D,20151109,000000,1012.0000000,44127
YNDX,D,20151110,000000,1027.0000000,61240
YNDX,D,20151111,000000,1040.0000000,51775
YNDX,D,20151112,000000,1020.6000000,55771
YNDX,D,20151113,000000,1001.0000000,42234
YNDX,D,20151116,000000,1015.1000000,31774
YNDX,D,20151117,000000,1059.0000000,103384
YNDX,D,20151118,000000,1094.0000000,115818
YNDX,D,20151119,000000,1086.0000000,150546
YNDX,D,20151120,000000,1111.0000000,44906
YNDX,D,20151123,000000,1129.9000000,56335
YNDX,D,20151124,000000,1092.0000000,87860
YNDX,D,20151125,000000,1127.0000000,48843
YNDX,D,20151126,000000,1117.7000000,23563
YNDX,D,20151127,000000,1074.5000000,51467
YNDX,D,20151130,000000,1094.0000000,33272
YNDX,D,20151201,000000,1086.0000000,22606
YNDX,D,20151202,000000,1104.0000000,68236
YNDX,D,20151203,000000,1099.0000000,24364
YNDX,D,20151204,000000,1087.1000000,36766
YNDX,D,20151207,000000,1060.0000000,36564
YNDX,D,20151208,000000,1038.9000000,58815
YNDX,D,20151209,000000,1050.0000000,21844
YNDX,D,20151210,000000,1030.3000000,31961
YNDX,D,20151211,000000,1037.0000000,37768
YNDX,D,20151214,000000,984.4000000,57670
YNDX,D,20151215,000000,1055.0000000,81371
YNDX,D,20151216,000000,1067.0000000,28202
YNDX,D,20151217,000000,1084.9000000,42062
YNDX,D,20151218,000000,1075.1000000,29548
YNDX,D,20151221,000000,1095.1000000,28543
YNDX,D,20151222,000000,1090.1000000,28452
YNDX,D,20151223,000000,1125.1000000,44509
YNDX,D,20151224,000000,1129.1000000,29432
YNDX,D,20151225,000000,1110.0000000,19317
YNDX,D,20151228,000000,1119.5000000,25923
YNDX,D,20151229,000000,1138.0000000,26402
YNDX,D,20151230,000000,1147.0000000,25502
YNDX,D,20160104,000000,1064.1000000,55784
YNDX,D,20160105,000000,1133.9000000,41995
YNDX,D,20160106,000000,1112.0000000,38189
YNDX,D,20160111,000000,987.0000000,141169
YNDX,D,20160112,000000,999.0000000,109601
YNDX,D,20160113,000000,1006.0000000,50263
YNDX,D,20160114,000000,1009.0000000,72349
YNDX,D,20160115,000000,954.0000000,85966
YNDX,D,20160118,000000,963.0000000,46699
YNDX,D,20160119,000000,954.0000000,85781
YNDX,D,20160120,000000,912.5000000,98080
YNDX,D,20160121,000000,1020.0000000,146107
YNDX,D,20160122,000000,1020.0000000,96113
YNDX,D,20160125,000000,1002.1000000,64008
YNDX,D,20160126,000000,1012.0000000,58906
YNDX,D,20160127,000000,1049.9000000,88938
YNDX,D,20160128,000000,1017.4000000,84808
YNDX,D,20160129,000000,1007.0000000,57217
YNDX,D,20160201,000000,1013.0000000,39630
YNDX,D,20160202,000000,1012.0000000,50384
YNDX,D,20160203,000000,1012.5000000,39685
YNDX,D,20160204,000000,1054.0000000,122360
YNDX,D,20160205,000000,1023.0000000,46287
YNDX,D,20160208,000000,986.0000000,95054
YNDX,D,20160209,000000,992.0000000,81971
YNDX,D,20160210,000000,998.0000000,63650
YNDX,D,20160211,000000,1007.0000000,59547
YNDX,D,20160212,000000,989.0000000,50041
YNDX,D,20160215,000000,1008.0000000,37493
YNDX,D,20160216,000000,1072.0000000,174733
YNDX,D,20160217,000000,1044.0000000,127367
YNDX,D,20160218,000000,1014.0000000,114810
YNDX,D,20160219,000000,989.0000000,154533
YNDX,D,20160220,000000,987.5000000,14819
YNDX,D,20160222,000000,1002.5000000,47757
YNDX,D,20160224,000000,974.5000000,76231
YNDX,D,20160225,000000,982.0000000,70155
YNDX,D,20160226,000000,983.5000000,144720
YNDX,D,20160229,000000,978.0000000,67813
YNDX,D,20160301,000000,989.5000000,62097
YNDX,D,20160302,000000,1003.0000000,71302
YNDX,D,20160303,000000,1018.0000000,123660
YNDX,D,20160304,000000,999.0000000,114317
YNDX,D,20160307,000000,1020.0000000,76725
YNDX,D,20160309,000000,994.0000000,108964
YNDX,D,20160310,000000,978.5000000,95508
YNDX,D,20160311,000000,979.0000000,84474
YNDX,D,20160314,000000,1023.0000000,220367
YNDX,D,20160315,000000,1004.0000000,109028
YNDX,D,20160316,000000,1021.0000000,132607
YNDX,D,20160317,000000,1032.0000000,66233
YNDX,D,20160318,000000,1034.5000000,61476
YNDX,D,20160321,000000,1022.0000000,44912
YNDX,D,20160322,000000,1023.5000000,50907
YNDX,D,20160323,000000,1020.5000000,41697
YNDX,D,20160324,000000,1028.0000000,28409
YNDX,D,20160325,000000,1032.5000000,6445
YNDX,D,20160328,000000,1013.0000000,38499
YNDX,D,20160329,000000,1036.0000000,49095
YNDX,D,20160330,000000,1041.5000000,69512
YNDX,D,20160331,000000,1022.0000000,57980
YNDX,D,20160401,000000,1028.0000000,41564
YNDX,D,20160404,000000,1033.0000000,32092
YNDX,D,20160405,000000,1039.0000000,33833
YNDX,D,20160406,000000,1041.0000000,31361
YNDX,D,20160407,000000,1060.0000000,69136
YNDX,D,20160408,000000,1018.0000000,122002
YNDX,D,20160411,000000,1045.0000000,111668
YNDX,D,20160412,000000,1088.5000000,111892
YNDX,D,20160413,000000,1127.0000000,94435
YNDX,D,20160414,000000,1109.5000000,71957
YNDX,D,20160415,000000,1109.0000000,33596
YNDX,D,20160418,000000,1130.0000000,47972
YNDX,D,20160419,000000,1148.0000000,54307
YNDX,D,20160420,000000,1186.0000000,61999
YNDX,D,20160421,000000,1200.0000000,85130
YNDX,D,20160422,000000,1196.0000000,81865
YNDX,D,20160425,000000,1176.5000000,79699
YNDX,D,20160426,000000,1173.0000000,33921
YNDX,D,20160427,000000,1194.0000000,59542
YNDX,D,20160428,000000,1300.0000000,327259
YNDX,D,20160429,000000,1301.0000000,82426
YNDX,D,20160504,000000,1337.5000000,39333
YNDX,D,20160505,000000,1316.5000000,60698
YNDX,D,20160506,000000,1291.0000000,69623
YNDX,D,20160510,000000,1291.5000000,55376
YNDX,D,20160511,000000,1286.0000000,29919
YNDX,D,20160512,000000,1277.0000000,36641
YNDX,D,20160513,000000,1276.5000000,35654
YNDX,D,20160516,000000,1297.0000000,35942
YNDX,D,20160517,000000,1278.5000000,45377
YNDX,D,20160518,000000,1267.5000000,24537
YNDX,D,20160519,000000,1261.0000000,34258
YNDX,D,20160520,000000,1278.0000000,48596
YNDX,D,20160523,000000,1288.0000000,39669
YNDX,D,20160524,000000,1289.5000000,28406
YNDX,D,20160525,000000,1305.0000000,62664
YNDX,D,20160526,000000,1303.5000000,51472
YNDX,D,20160527,000000,1311.0000000,32577
YNDX,D,20160530,000000,1317.5000000,7512
YNDX,D,20160531,000000,1357.0000000,66821
YNDX,D,20160601,000000,1369.5000000,45287
YNDX,D,20160602,000000,1371.0000000,27014
YNDX,D,20160603,000000,1370.0000000,38559
YNDX,D,20160606,000000,1399.0000000,62212
YNDX,D,20160607,000000,1413.0000000,36704
YNDX,D,20160608,000000,1450.0000000,26614
YNDX,D,20160609,000000,1464.0000000,31928
YNDX,D,20160610,000000,1430.0000000,37549
YNDX,D,20160614,000000,1375.5000000,62608
YNDX,D,20160615,000000,1408.5000000,55396
YNDX,D,20160616,000000,1380.0000000,49836
YNDX,D,20160617,000000,1406.0000000,44249
YNDX,D,20160620,000000,1418.5000000,52708
YNDX,D,20160621,000000,1377.0000000,30649
YNDX,D,20160622,000000,1407.0000000,28283
YNDX,D,20160623,000000,1428.0000000,23256
YNDX,D,20160624,000000,1379.5000000,51708
YNDX,D,20160627,000000,1291.0000000,82886
YNDX,D,20160628,000000,1336.0000000,32494
YNDX,D,20160629,000000,1372.5000000,19361
YNDX,D,20160630,000000,1399.0000000,24258
YNDX,D,20160701,000000,1403.0000000,25838
YNDX,D,20160704,000000,1390.0000000,12952
YNDX,D,20160705,000000,1383.0000000,20290
YNDX,D,20160706,000000,1373.5000000,23896
YNDX,D,20160707,000000,1390.0000000,41944
YNDX,D,20160708,000000,1413.0000000,15692
YNDX,D,20160711,000000,1407.0000000,17543
YNDX,D,20160712,000000,1473.0000000,31278
YNDX,D,20160713,000000,1403.0000000,33006
YNDX,D,20160714,000000,1391.0000000,43031
YNDX,D,20160715,000000,1373.5000000,48486
YNDX,D,20160718,000000,1354.0000000,50312
YNDX,D,20160719,000000,1345.5000000,28147
YNDX,D,20160720,000000,1360.0000000,18096
YNDX,D,20160721,000000,1376.0000000,18809
YNDX,D,20160722,000000,1387.5000000,16493
YNDX,D,20160725,000000,1377.5000000,20457
YNDX,D,20160726,000000,1404.0000000,40460
YNDX,D,20160727,000000,1419.0000000,33913
YNDX,D,20160728,000000,1485.5000000,157214
YNDX,D,20160729,000000,1442.0000000,45620
YNDX,D,20160801,000000,1438.5000000,26702
YNDX,D,20160802,000000,1416.0000000,37551
YNDX,D,20160803,000000,1409.0000000,22141
YNDX,D,20160804,000000,1417.0000000,30503
YNDX,D,20160805,000000,1429.0000000,19140
YNDX,D,20160808,000000,1420.0000000,10165
YNDX,D,20160809,000000,1447.0000000,15415
YNDX,D,20160810,000000,1447.0000000,16960
YNDX,D,20160811,000000,1485.0000000,27182
YNDX,D,20160812,000000,1506.0000000,21162
YNDX,D,20160815,000000,1498.0000000,28247
YNDX,D,20160816,000000,1491.0000000,18162
YNDX,D,20160817,000000,1459.0000000,39996
YNDX,D,20160818,000000,1451.0000000,48051
YNDX,D,20160819,000000,1445.5000000,18216
YNDX,D,20160822,000000,1441.0000000,29108
YNDX,D,20160823,000000,1449.0000000,25140
YNDX,D,20160824,000000,1453.0000000,18354
YNDX,D,20160825,000000,1444.5000000,23227
YNDX,D,20160826,000000,1447.0000000,31592
YNDX,D,20160829,000000,1442.0000000,28693
YNDX,D,20160830,000000,1437.5000000,19520
YNDX,D,20160831,000000,1428.0000000,20219
YNDX,D,20160901,000000,1464.0000000,32846
YNDX,D,20160902,000000,1463.0000000,19268
YNDX,D,20160905,000000,1455.5000000,5391
YNDX,D,20160906,000000,1441.0000000,38416
YNDX,D,20160907,000000,1418.0000000,42108
YNDX,D,20160908,000000,1409.0000000,54985
YNDX,D,20160909,000000,1370.0000000,95696
YNDX,D,20160912,000000,1350.0000000,172413
YNDX,D,20160913,000000,1326.0000000,89319
YNDX,D,20160914,000000,1321.5000000,36058
YNDX,D,20160915,000000,1319.5000000,67920
YNDX,D,20160916,000000,1335.0000000,28864
YNDX,D,20160919,000000,1341.0000000,27941
YNDX,D,20160920,000000,1341.0000000,24799
YNDX,D,20160921,000000,1348.5000000,16237
YNDX,D,20160922,000000,1401.0000000,52219
YNDX,D,20160923,000000,1398.5000000,28966
YNDX,D,20160926,000000,1370.0000000,24175
YNDX,D,20160927,000000,1353.0000000,19365
YNDX,D,20160928,000000,1355.0000000,20131
YNDX,D,20160929,000000,1353.0000000,38008
YNDX,D,20160930,000000,1341.0000000,24020
YNDX,D,20161003,000000,1356.0000000,24540
YNDX,D,20161004,000000,1346.0000000,19350
