<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
USDRUB,D,20110406,000000,28.1500000,0
USDRUB,D,20110407,000000,28.2300000,0
USDRUB,D,20110408,000000,27.9300000,0
USDRUB,D,20110409,000000,28.0200000,0
USDRUB,D,20110411,000000,28.0400000,0
USDRUB,D,20110412,000000,28.1300000,0
USDRUB,D,20110413,000000,28.2400000,0
USDRUB,D,20110414,000000,28.1900000,0
USDRUB,D,20110415,000000,28.1300000,0
USDRUB,D,20110416,000000,28.1300000,0
USDRUB,D,20110417,000000,28.1500000,0
USDRUB,D,20110418,000000,28.3200000,0
USDRUB,D,20110419,000000,28.2800000,0
USDRUB,D,20110420,000000,28.0800000,0
USDRUB,D,20110421,000000,27.9900000,0
USDRUB,D,20110422,000000,28.0100000,0
USDRUB,D,20110423,000000,28.0200000,0
USDRUB,D,20110424,000000,28.0200000,0
USDRUB,D,20110425,000000,27.8900000,0
USDRUB,D,20110426,000000,27.7700000,0
USDRUB,D,20110427,000000,27.5600000,0
USDRUB,D,20110428,000000,27.4800000,0
USDRUB,D,20110429,000000,27.3900000,0
USDRUB,D,20110430,000000,27.3400000,0
USDRUB,D,20110501,000000,27.3400000,0
USDRUB,D,20110502,000000,27.4100000,0
USDRUB,D,20110503,000000,27.3400000,0
USDRUB,D,20110504,000000,27.3600000,0
USDRUB,D,20110505,000000,27.5500000,0
USDRUB,D,20110506,000000,27.8800000,0
USDRUB,D,20110507,000000,27.7900000,0
USDRUB,D,20110509,000000,27.9000000,0
USDRUB,D,20110510,000000,27.7000000,0
USDRUB,D,20110511,000000,27.8000000,2851
USDRUB,D,20110512,000000,27.9400000,0
USDRUB,D,20110513,000000,28.1300000,0
USDRUB,D,20110514,000000,28.1400000,0
USDRUB,D,20110516,000000,28.1100000,0
USDRUB,D,20110517,000000,28.1500000,0
USDRUB,D,20110518,000000,28.0500000,0
USDRUB,D,20110519,000000,27.9900000,0
USDRUB,D,20110520,000000,28.1200000,0
USDRUB,D,20110521,000000,28.1600000,0
USDRUB,D,20110522,000000,28.0200000,0
USDRUB,D,20110523,000000,28.4900000,0
USDRUB,D,20110524,000000,28.3300000,0
USDRUB,D,20110525,000000,28.4500000,0
USDRUB,D,20110526,000000,28.2000000,0
USDRUB,D,20110527,000000,28.2100000,0
USDRUB,D,20110528,000000,28.0000000,0
USDRUB,D,20110530,000000,28.0700000,0
USDRUB,D,20110531,000000,27.9700000,0
USDRUB,D,20110601,000000,27.9900000,0
USDRUB,D,20110602,000000,27.8600000,0
USDRUB,D,20110603,000000,27.7600000,0
USDRUB,D,20110604,000000,27.8600000,0
USDRUB,D,20110605,000000,27.9500000,0
USDRUB,D,20110606,000000,27.8600000,0
USDRUB,D,20110607,000000,27.7000000,0
USDRUB,D,20110608,000000,27.7500000,0
USDRUB,D,20110609,000000,27.7700000,0
USDRUB,D,20110610,000000,28.0100000,0
USDRUB,D,20110611,000000,28.0000000,0
USDRUB,D,20110612,000000,28.0400000,0
USDRUB,D,20110613,000000,27.9200000,0
USDRUB,D,20110614,000000,27.8500000,0
USDRUB,D,20110615,000000,28.0900000,0
USDRUB,D,20110616,000000,28.1200000,0
USDRUB,D,20110617,000000,28.0100000,0
USDRUB,D,20110618,000000,28.0200000,0
USDRUB,D,20110620,000000,28.0800000,0
USDRUB,D,20110621,000000,27.9200000,0
USDRUB,D,20110622,000000,28.0100000,0
USDRUB,D,20110623,000000,28.1300000,0
USDRUB,D,20110624,000000,28.2200000,0
USDRUB,D,20110625,000000,28.1600000,0
USDRUB,D,20110627,000000,28.2200000,0
USDRUB,D,20110628,000000,28.1100000,0
USDRUB,D,20110629,000000,28.0200000,0
USDRUB,D,20110630,000000,27.9300000,0
USDRUB,D,20110701,000000,27.8200000,0
USDRUB,D,20110702,000000,27.8600000,0
USDRUB,D,20110704,000000,27.7900000,0
USDRUB,D,20110705,000000,27.8900000,0
USDRUB,D,20110706,000000,27.8700000,0
USDRUB,D,20110707,000000,27.9200000,0
USDRUB,D,20110708,000000,28.2000000,0
USDRUB,D,20110709,000000,28.1900000,0
USDRUB,D,20110711,000000,28.2200000,0
USDRUB,D,20110712,000000,28.3300000,0
USDRUB,D,20110713,000000,28.0200000,0
USDRUB,D,20110714,000000,28.1200000,0
USDRUB,D,20110715,000000,28.0800000,0
USDRUB,D,20110716,000000,28.0600000,0
USDRUB,D,20110718,000000,28.2500000,0
USDRUB,D,20110719,000000,28.2100000,0
USDRUB,D,20110720,000000,27.9800000,0
USDRUB,D,20110721,000000,27.7300000,0
USDRUB,D,20110722,000000,27.7500000,0
USDRUB,D,20110723,000000,27.7400000,0
USDRUB,D,20110724,000000,27.7700000,0
USDRUB,D,20110725,000000,27.7000000,0
USDRUB,D,20110726,000000,27.4800000,0
USDRUB,D,20110727,000000,27.5500000,0
USDRUB,D,20110728,000000,27.5900000,0
USDRUB,D,20110729,000000,27.6100000,0
USDRUB,D,20110730,000000,27.6000000,0
USDRUB,D,20110801,000000,27.7600000,0
USDRUB,D,20110802,000000,27.8200000,1
USDRUB,D,20110803,000000,27.8500000,4
USDRUB,D,20110804,000000,28.1500000,544
USDRUB,D,20110805,000000,28.0600000,3
USDRUB,D,20110806,000000,28.3040000,3
USDRUB,D,20110808,000000,29.0000000,10
USDRUB,D,20110809,000000,29.7900000,0
USDRUB,D,20110810,000000,29.9300000,0
USDRUB,D,20110811,000000,29.8000000,0
USDRUB,D,20110812,000000,29.1800000,0
USDRUB,D,20110813,000000,29.1300000,0
USDRUB,D,20110814,000000,29.2400000,0
USDRUB,D,20110815,000000,28.6400000,0
USDRUB,D,20110816,000000,28.6800000,0
USDRUB,D,20110817,000000,28.7400000,0
USDRUB,D,20110818,000000,29.1100000,0
USDRUB,D,20110819,000000,29.0500000,0
USDRUB,D,20110820,000000,29.0600000,0
USDRUB,D,20110821,000000,29.0900000,0
USDRUB,D,20110822,000000,29.1100000,0
USDRUB,D,20110823,000000,29.0700000,0
USDRUB,D,20110824,000000,28.9100000,0
USDRUB,D,20110825,000000,28.9800000,0
USDRUB,D,20110826,000000,28.8100000,0
USDRUB,D,20110827,000000,28.8000000,0
USDRUB,D,20110828,000000,28.8100000,0
USDRUB,D,20110829,000000,28.7800000,0
USDRUB,D,20110830,000000,28.8800000,0
USDRUB,D,20110831,000000,28.8600000,0
USDRUB,D,20110901,000000,28.9800000,0
USDRUB,D,20110902,000000,29.1100000,0
USDRUB,D,20110903,000000,29.1400000,0
USDRUB,D,20110904,000000,29.1300000,0
USDRUB,D,20110905,000000,29.4900000,0
USDRUB,D,20110906,000000,29.6300000,0
USDRUB,D,20110907,000000,29.4400000,0
USDRUB,D,20110908,000000,29.6900000,0
USDRUB,D,20110909,000000,30.1300000,0
USDRUB,D,20110910,000000,30.0000000,0
USDRUB,D,20110911,000000,30.0700000,0
USDRUB,D,20110912,000000,30.2700000,0
USDRUB,D,20110913,000000,30.2200000,0
USDRUB,D,20110914,000000,30.4400000,0
USDRUB,D,20110915,000000,30.4000000,0
USDRUB,D,20110916,000000,30.5300000,0
USDRUB,D,20110917,000000,30.5500000,0
USDRUB,D,20110919,000000,31.2700000,0
USDRUB,D,20110920,000000,31.4300000,0
USDRUB,D,20110921,000000,31.6200000,0
USDRUB,D,20110922,000000,32.0000000,0
USDRUB,D,20110923,000000,32.0200000,0
USDRUB,D,20110924,000000,32.1000000,0
USDRUB,D,20110925,000000,32.0500000,0
USDRUB,D,20110926,000000,32.3600000,0
USDRUB,D,20110927,000000,31.7300000,0
USDRUB,D,20110928,000000,31.7900000,0
USDRUB,D,20110929,000000,31.9200000,0
USDRUB,D,20110930,000000,32.2000000,0
USDRUB,D,20111001,000000,32.2500000,0
USDRUB,D,20111002,000000,32.2300000,0
USDRUB,D,20111003,000000,32.6200000,0
USDRUB,D,20111004,000000,32.6500000,0
USDRUB,D,20111005,000000,32.5000000,0
USDRUB,D,20111006,000000,32.3000000,0
USDRUB,D,20111007,000000,32.1300000,0
USDRUB,D,20111008,000000,32.2000000,0
USDRUB,D,20111009,000000,32.2100000,0
USDRUB,D,20111010,000000,31.5100000,0
USDRUB,D,20111011,000000,31.4900000,0
USDRUB,D,20111012,000000,31.0800000,0
USDRUB,D,20111013,000000,31.1500000,0
USDRUB,D,20111014,000000,30.8700000,0
USDRUB,D,20111015,000000,30.8600000,0
USDRUB,D,20111016,000000,30.8800000,0
USDRUB,D,20111017,000000,30.9300000,0
USDRUB,D,20111018,000000,31.1000000,0
USDRUB,D,20111019,000000,31.0500000,0
USDRUB,D,20111020,000000,31.4200000,0
USDRUB,D,20111021,000000,31.1600000,0
USDRUB,D,20111022,000000,31.0900000,0
USDRUB,D,20111024,000000,30.5500000,0
USDRUB,D,20111025,000000,30.5400000,0
USDRUB,D,20111026,000000,30.6100000,0
USDRUB,D,20111027,000000,29.9100000,0
USDRUB,D,20111028,000000,29.7300000,0
USDRUB,D,20111029,000000,29.6900000,0
USDRUB,D,20111031,000000,30.2300000,0
USDRUB,D,20111101,000000,30.7800000,0
USDRUB,D,20111102,000000,30.6500000,0
USDRUB,D,20111103,000000,30.5400000,0
USDRUB,D,20111104,000000,30.4800000,0
USDRUB,D,20111105,000000,30.5200000,0
USDRUB,D,20111106,000000,30.5000000,0
USDRUB,D,20111107,000000,30.4900000,0
USDRUB,D,20111108,000000,30.2100000,0
USDRUB,D,20111109,000000,30.6200000,0
USDRUB,D,20111110,000000,30.5600000,0
USDRUB,D,20111111,000000,30.3700000,0
USDRUB,D,20111112,000000,30.3600000,0
USDRUB,D,20111113,000000,30.3300000,0
USDRUB,D,20111114,000000,30.5700000,0
USDRUB,D,20111115,000000,30.6000000,0
USDRUB,D,20111116,000000,30.7000000,0
USDRUB,D,20111117,000000,30.8600000,0
USDRUB,D,20111118,000000,30.8600000,0
USDRUB,D,20111119,000000,30.8600000,0
USDRUB,D,20111120,000000,30.8500000,0
USDRUB,D,20111121,000000,31.1600000,0
USDRUB,D,20111122,000000,31.0500000,0
USDRUB,D,20111123,000000,31.5000000,0
USDRUB,D,20111124,000000,31.4700000,0
USDRUB,D,20111125,000000,31.5100000,0
USDRUB,D,20111126,000000,31.4800000,0
USDRUB,D,20111127,000000,31.5000000,0
USDRUB,D,20111128,000000,31.3700000,0
USDRUB,D,20111129,000000,31.2400000,0
USDRUB,D,20111130,000000,30.7000000,0
USDRUB,D,20111201,000000,30.7600000,0
USDRUB,D,20111202,000000,30.9500000,0
USDRUB,D,20111203,000000,30.9600000,0
USDRUB,D,20111205,000000,30.8600000,0
USDRUB,D,20111206,000000,31.3100000,0
USDRUB,D,20111207,000000,31.2000000,0
USDRUB,D,20111208,000000,31.3900000,0
USDRUB,D,20111209,000000,31.4300000,0
USDRUB,D,20111210,000000,31.4500000,0
USDRUB,D,20111211,000000,31.4600000,0
USDRUB,D,20111212,000000,31.6100000,0
USDRUB,D,20111213,000000,31.7600000,0
USDRUB,D,20111214,000000,31.8900000,0
USDRUB,D,20111215,000000,31.8400000,0
USDRUB,D,20111216,000000,31.9300000,0
USDRUB,D,20111217,000000,31.9500000,0
USDRUB,D,20111218,000000,32.0100000,0
USDRUB,D,20111219,000000,32.0800000,0
USDRUB,D,20111220,000000,31.9700000,0
USDRUB,D,20111221,000000,31.7200000,0
USDRUB,D,20111222,000000,31.3400000,0
USDRUB,D,20111223,000000,31.1600000,0
USDRUB,D,20111224,000000,31.1600000,0
USDRUB,D,20111226,000000,31.1400000,0
USDRUB,D,20111227,000000,31.3700000,0
USDRUB,D,20111228,000000,31.8000000,0
USDRUB,D,20111229,000000,32.1200000,0
USDRUB,D,20111230,000000,32.1200000,0
USDRUB,D,20111231,000000,32.1200000,0
USDRUB,D,20120101,000000,32.2100000,0
USDRUB,D,20120102,000000,32.1900000,0
USDRUB,D,20120103,000000,31.7000000,0
USDRUB,D,20120104,000000,31.8100000,0
USDRUB,D,20120105,000000,32.0400000,0
USDRUB,D,20120106,000000,32.0900000,0
USDRUB,D,20120107,000000,32.1000000,0
USDRUB,D,20120108,000000,31.9700000,0
USDRUB,D,20120109,000000,31.8900000,0
USDRUB,D,20120110,000000,31.5500000,0
USDRUB,D,20120111,000000,31.7100000,0
USDRUB,D,20120112,000000,31.5400000,0
USDRUB,D,20120113,000000,31.8600000,0
USDRUB,D,20120114,000000,31.8500000,0
USDRUB,D,20120115,000000,31.8600000,0
USDRUB,D,20120116,000000,31.6700000,0
USDRUB,D,20120117,000000,31.6300000,0
USDRUB,D,20120118,000000,31.4500000,0
USDRUB,D,20120119,000000,31.3000000,0
USDRUB,D,20120120,000000,31.3300000,0
USDRUB,D,20120121,000000,31.3300000,0
USDRUB,D,20120122,000000,31.3500000,0
USDRUB,D,20120123,000000,30.8900000,0
USDRUB,D,20120124,000000,30.7800000,0
USDRUB,D,20120125,000000,30.5500000,0
USDRUB,D,20120126,000000,30.3000000,0
USDRUB,D,20120127,000000,30.1200000,0
USDRUB,D,20120128,000000,30.1300000,0
USDRUB,D,20120130,000000,30.3900000,0
USDRUB,D,20120131,000000,30.2900000,0
USDRUB,D,20120201,000000,30.1700000,0
USDRUB,D,20120202,000000,30.1900000,0
USDRUB,D,20120203,000000,30.1300000,0
USDRUB,D,20120204,000000,30.1200000,0
USDRUB,D,20120205,000000,30.1300000,0
USDRUB,D,20120206,000000,30.0600000,0
USDRUB,D,20120207,000000,29.7700000,0
USDRUB,D,20120208,000000,29.7400000,0
USDRUB,D,20120209,000000,29.6900000,0
USDRUB,D,20120210,000000,30.0500000,1
USDRUB,D,20120211,000000,30.0780000,23
USDRUB,D,20120212,000000,30.0500000,0
USDRUB,D,20120213,000000,29.9100000,0
USDRUB,D,20120214,000000,30.0907000,0
USDRUB,D,20120215,000000,30.0400000,0
USDRUB,D,20120216,000000,30.0400000,0
USDRUB,D,20120217,000000,29.9300000,0
USDRUB,D,20120218,000000,29.9300000,0
USDRUB,D,20120220,000000,29.7800000,0
USDRUB,D,20120221,000000,29.7500000,0
USDRUB,D,20120222,000000,29.7000000,0
USDRUB,D,20120223,000000,29.6200000,0
USDRUB,D,20120224,000000,29.1600000,0
USDRUB,D,20120225,000000,29.2200000,0
USDRUB,D,20120226,000000,29.1600000,0
USDRUB,D,20120227,000000,29.0200000,0
USDRUB,D,20120228,000000,28.9700000,0
USDRUB,D,20120229,000000,29.0800000,0
USDRUB,D,20120301,000000,29.2100000,0
USDRUB,D,20120302,000000,29.3200000,0
USDRUB,D,20120303,000000,29.3400000,0
USDRUB,D,20120305,000000,29.3300000,0
USDRUB,D,20120306,000000,29.5700000,0
USDRUB,D,20120307,000000,29.6400000,0
USDRUB,D,20120308,000000,29.4100000,0
USDRUB,D,20120309,000000,29.4200000,0
USDRUB,D,20120310,000000,29.4100000,0
USDRUB,D,20120312,000000,29.6000000,0
USDRUB,D,20120313,000000,29.4600000,0
USDRUB,D,20120314,000000,29.5400000,0
USDRUB,D,20120315,000000,29.3400000,0
USDRUB,D,20120316,000000,29.2500000,0
USDRUB,D,20120317,000000,29.2000000,0
USDRUB,D,20120318,000000,29.2300000,0
USDRUB,D,20120319,000000,29.1200000,0
USDRUB,D,20120320,000000,29.2500000,0
USDRUB,D,20120321,000000,29.2500000,0
USDRUB,D,20120322,000000,29.4300000,0
USDRUB,D,20120323,000000,29.2800000,0
USDRUB,D,20120324,000000,29.3000000,0
USDRUB,D,20120325,000000,29.2800000,0
USDRUB,D,20120326,000000,28.9300000,0
USDRUB,D,20120327,000000,29.0500000,0
USDRUB,D,20120328,000000,29.3600000,0
USDRUB,D,20120329,000000,29.4700000,0
USDRUB,D,20120330,000000,29.3200000,0
USDRUB,D,20120331,000000,29.4300000,0
USDRUB,D,20120402,000000,29.2800000,0
USDRUB,D,20120403,000000,29.3000000,0
USDRUB,D,20120404,000000,29.5200000,0
USDRUB,D,20120405,000000,29.4400000,0
USDRUB,D,20120406,000000,29.5600000,0
USDRUB,D,20120407,000000,29.5800000,0
USDRUB,D,20120408,000000,29.5700000,0
USDRUB,D,20120409,000000,29.5700000,0
USDRUB,D,20120410,000000,29.8000000,0
USDRUB,D,20120411,000000,29.6400000,0
USDRUB,D,20120412,000000,29.4000000,0
USDRUB,D,20120413,000000,29.6100000,0
USDRUB,D,20120414,000000,29.6100000,0
USDRUB,D,20120415,000000,29.5800000,0
USDRUB,D,20120416,000000,29.5600000,0
USDRUB,D,20120417,000000,29.4900000,0
USDRUB,D,20120418,000000,29.5200000,0
USDRUB,D,20120419,000000,29.4900000,0
USDRUB,D,20120420,000000,29.4600000,0
USDRUB,D,20120421,000000,29.4400000,0
USDRUB,D,20120423,000000,29.5200000,0
USDRUB,D,20120424,000000,29.3500000,0
USDRUB,D,20120425,000000,29.3100000,0
USDRUB,D,20120426,000000,29.2700000,0
USDRUB,D,20120427,000000,29.3200000,0
USDRUB,D,20120428,000000,29.3100000,0
USDRUB,D,20120430,000000,29.3800000,0
USDRUB,D,20120501,000000,29.3400000,0
USDRUB,D,20120502,000000,29.4100000,0
USDRUB,D,20120503,000000,29.5000000,0
USDRUB,D,20120504,000000,29.7300000,0
USDRUB,D,20120505,000000,29.7700000,0
USDRUB,D,20120507,000000,29.9800000,0
USDRUB,D,20120508,000000,30.1200000,0
USDRUB,D,20120509,000000,30.3500000,0
USDRUB,D,20120510,000000,30.0900000,0
USDRUB,D,20120511,000000,30.1500000,0
USDRUB,D,20120512,000000,30.1500000,0
USDRUB,D,20120514,000000,30.4000000,0
USDRUB,D,20120515,000000,30.6900000,0
USDRUB,D,20120516,000000,31.0100000,0
USDRUB,D,20120517,000000,31.0600000,0
USDRUB,D,20120518,000000,31.3000000,0
USDRUB,D,20120519,000000,31.2100000,0
USDRUB,D,20120520,000000,31.1900000,0
USDRUB,D,20120521,000000,31.0800000,0
USDRUB,D,20120522,000000,31.2200000,0
USDRUB,D,20120523,000000,31.5500000,0
USDRUB,D,20120524,000000,31.7900000,0
USDRUB,D,20120525,000000,32.0800000,0
USDRUB,D,20120526,000000,32.1000000,0
USDRUB,D,20120528,000000,32.0800000,0
USDRUB,D,20120529,000000,32.2900000,0
USDRUB,D,20120530,000000,32.8200000,0
USDRUB,D,20120531,000000,33.3800000,0
USDRUB,D,20120601,000000,33.6600000,0
USDRUB,D,20120602,000000,33.6900000,0
USDRUB,D,20120603,000000,33.6900000,0
USDRUB,D,20120604,000000,33.4200000,0
USDRUB,D,20120605,000000,32.8400000,0
USDRUB,D,20120606,000000,32.3200000,0
USDRUB,D,20120607,000000,32.4300000,0
USDRUB,D,20120608,000000,32.4300000,0
USDRUB,D,20120609,000000,32.5200000,0
USDRUB,D,20120611,000000,32.7600000,0
USDRUB,D,20120612,000000,32.9900000,0
USDRUB,D,20120613,000000,32.5700000,0
USDRUB,D,20120614,000000,32.5100000,0
USDRUB,D,20120615,000000,32.3700000,0
USDRUB,D,20120616,000000,32.4900000,0
USDRUB,D,20120617,000000,32.3800000,0
USDRUB,D,20120618,000000,32.3800000,0
USDRUB,D,20120619,000000,32.3500000,0
USDRUB,D,20120620,000000,32.5800000,0
USDRUB,D,20120621,000000,33.1800000,0
USDRUB,D,20120622,000000,33.1500000,0
USDRUB,D,20120623,000000,33.2100000,0
USDRUB,D,20120624,000000,33.2100000,0
USDRUB,D,20120625,000000,33.1600000,0
USDRUB,D,20120626,000000,32.8500000,0
USDRUB,D,20120627,000000,32.9700000,0
USDRUB,D,20120628,000000,33.1500000,0
USDRUB,D,20120629,000000,32.3700000,0
USDRUB,D,20120630,000000,32.4200000,0
USDRUB,D,20120702,000000,32.5600000,0
USDRUB,D,20120703,000000,32.2200000,0
USDRUB,D,20120704,000000,32.3100000,0
USDRUB,D,20120705,000000,32.5100000,0
USDRUB,D,20120706,000000,32.8600000,0
USDRUB,D,20120707,000000,32.7800000,0
