<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
D&J-IND,D,20110519,000000,12605.3200000,0
D&J-IND,D,20110520,000000,12512.0400000,0
D&J-IND,D,20110523,000000,12381.2600000,0
D&J-IND,D,20110524,000000,12356.2100000,0
D&J-IND,D,20110525,000000,12394.6600000,0
D&J-IND,D,20110526,000000,12402.7600000,0
D&J-IND,D,20110527,000000,12441.5800000,0
D&J-IND,D,20110531,000000,12569.6400000,0
D&J-IND,D,20110601,000000,12290.3700000,0
D&J-IND,D,20110602,000000,12248.5500000,0
D&J-IND,D,20110603,000000,12151.2600000,0
D&J-IND,D,20110606,000000,12090.1100000,0
D&J-IND,D,20110607,000000,12070.8100000,0
D&J-IND,D,20110608,000000,12048.9400000,0
D&J-IND,D,20110609,000000,12124.3600000,0
D&J-IND,D,20110610,000000,11951.9100000,0
D&J-IND,D,20110613,000000,11952.9700000,0
D&J-IND,D,20110614,000000,12076.1100000,0
D&J-IND,D,20110615,000000,11897.2700000,0
D&J-IND,D,20110616,000000,11961.5200000,0
D&J-IND,D,20110617,000000,12004.3600000,0
D&J-IND,D,20110620,000000,12080.3800000,0
D&J-IND,D,20110621,000000,12190.0100000,0
D&J-IND,D,20110622,000000,12109.6700000,0
D&J-IND,D,20110623,000000,12050.3000000,0
D&J-IND,D,20110624,000000,11934.5800000,0
D&J-IND,D,20110627,000000,12043.5600000,0
D&J-IND,D,20110628,000000,12188.6900000,0
D&J-IND,D,20110629,000000,12261.4200000,0
D&J-IND,D,20110630,000000,12414.1900000,0
D&J-IND,D,20110701,000000,12582.7700000,0
D&J-IND,D,20110705,000000,12569.8700000,0
D&J-IND,D,20110706,000000,12626.0200000,0
D&J-IND,D,20110707,000000,12719.4900000,0
D&J-IND,D,20110708,000000,12657.2000000,0
D&J-IND,D,20110711,000000,12505.7600000,0
D&J-IND,D,20110712,000000,12446.8800000,0
D&J-IND,D,20110713,000000,12491.6100000,0
D&J-IND,D,20110714,000000,12437.1200000,0
D&J-IND,D,20110715,000000,12479.7300000,0
D&J-IND,D,20110718,000000,12385.1600000,0
D&J-IND,D,20110719,000000,12587.4200000,0
D&J-IND,D,20110720,000000,12571.9100000,0
D&J-IND,D,20110721,000000,12724.4100000,1943
D&J-IND,D,20110722,000000,12681.1600000,0
D&J-IND,D,20110725,000000,12592.8000000,0
D&J-IND,D,20110726,000000,12501.3000000,0
D&J-IND,D,20110727,000000,12302.5500000,0
D&J-IND,D,20110728,000000,12240.1100000,0
D&J-IND,D,20110729,000000,12143.2400000,0
D&J-IND,D,20110801,000000,12132.4900000,0
D&J-IND,D,20110802,000000,11866.6200000,0
D&J-IND,D,20110803,000000,11896.4400000,0
D&J-IND,D,20110804,000000,11383.6800000,4923
D&J-IND,D,20110805,000000,11444.6100000,0
D&J-IND,D,20110808,000000,10809.8500000,0
D&J-IND,D,20110809,000000,11239.7700000,0
D&J-IND,D,20110810,000000,10719.9400000,0
D&J-IND,D,20110811,000000,11143.3100000,0
D&J-IND,D,20110812,000000,11269.0200000,0
D&J-IND,D,20110815,000000,11482.9000000,0
D&J-IND,D,20110816,000000,11406.0100000,0
D&J-IND,D,20110817,000000,11410.2100000,0
D&J-IND,D,20110818,000000,10990.5800000,0
D&J-IND,D,20110819,000000,10817.6500000,0
D&J-IND,D,20110822,000000,10854.6500000,0
D&J-IND,D,20110823,000000,11176.7600000,0
D&J-IND,D,20110824,000000,11320.7100000,0
D&J-IND,D,20110825,000000,11149.8200000,0
D&J-IND,D,20110826,000000,11284.5400000,0
D&J-IND,D,20110829,000000,11539.2500000,0
D&J-IND,D,20110830,000000,11559.9500000,0
D&J-IND,D,20110831,000000,11613.5300000,0
D&J-IND,D,20110901,000000,11493.5700000,0
D&J-IND,D,20110902,000000,11240.2600000,0
D&J-IND,D,20110905,000000,11240.2600000,0
D&J-IND,D,20110906,000000,11139.3000000,0
D&J-IND,D,20110907,000000,11414.8600000,0
D&J-IND,D,20110908,000000,11295.8100000,0
D&J-IND,D,20110909,000000,10992.1300000,0
D&J-IND,D,20110910,000000,10992.1300000,0
D&J-IND,D,20110911,000000,10992.1300000,0
D&J-IND,D,20110912,000000,11061.1200000,0
D&J-IND,D,20110913,000000,11105.8500000,0
D&J-IND,D,20110914,000000,11246.7300000,0
D&J-IND,D,20110915,000000,11433.1800000,0
D&J-IND,D,20110916,000000,11509.0900000,0
D&J-IND,D,20110917,000000,11509.0900000,0
D&J-IND,D,20110918,000000,11509.0900000,0
D&J-IND,D,20110919,000000,11401.0100000,0
D&J-IND,D,20110920,000000,11408.6600000,0
D&J-IND,D,20110921,000000,11124.8400000,0
D&J-IND,D,20110922,000000,10733.8300000,0
D&J-IND,D,20110923,000000,10771.4800000,0
D&J-IND,D,20110924,000000,10771.4800000,0
D&J-IND,D,20110925,000000,10771.4800000,0
D&J-IND,D,20110926,000000,11043.8600000,0
D&J-IND,D,20110927,000000,11190.6900000,0
D&J-IND,D,20110928,000000,11010.9000000,0
D&J-IND,D,20110929,000000,11153.9800000,0
D&J-IND,D,20110930,000000,10913.3800000,0
D&J-IND,D,20111001,000000,10913.3800000,0
D&J-IND,D,20111002,000000,10913.3800000,0
D&J-IND,D,20111003,000000,10655.3000000,0
D&J-IND,D,20111004,000000,10808.7100000,0
D&J-IND,D,20111005,000000,10939.9500000,0
D&J-IND,D,20111006,000000,11123.3300000,0
D&J-IND,D,20111007,000000,11103.1200000,0
D&J-IND,D,20111008,000000,11103.1200000,0
D&J-IND,D,20111009,000000,11103.1200000,0
D&J-IND,D,20111010,000000,11433.1800000,0
D&J-IND,D,20111011,000000,11416.3000000,0
D&J-IND,D,20111012,000000,11518.8500000,0
D&J-IND,D,20111013,000000,11478.1300000,0
D&J-IND,D,20111014,000000,11644.4900000,0
D&J-IND,D,20111015,000000,11644.4900000,0
D&J-IND,D,20111016,000000,11644.4900000,0
D&J-IND,D,20111017,000000,11397.0000000,0
D&J-IND,D,20111018,000000,11577.0500000,0
D&J-IND,D,20111019,000000,11504.6200000,0
D&J-IND,D,20111020,000000,11541.7800000,0
D&J-IND,D,20111021,000000,11808.7900000,0
D&J-IND,D,20111022,000000,11808.7900000,0
D&J-IND,D,20111023,000000,11808.7900000,0
D&J-IND,D,20111024,000000,11913.6200000,0
D&J-IND,D,20111025,000000,11706.6200000,0
D&J-IND,D,20111026,000000,11869.0400000,0
D&J-IND,D,20111027,000000,12208.5500000,0
D&J-IND,D,20111028,000000,12231.1100000,0
D&J-IND,D,20111029,000000,12231.1100000,0
D&J-IND,D,20111030,000000,12231.1100000,0
D&J-IND,D,20111031,000000,11955.0100000,0
D&J-IND,D,20111101,000000,11657.9600000,0
D&J-IND,D,20111102,000000,11836.0400000,0
D&J-IND,D,20111103,000000,12044.4700000,0
D&J-IND,D,20111104,000000,11983.2400000,0
D&J-IND,D,20111105,000000,11983.2400000,0
D&J-IND,D,20111106,000000,11983.2400000,0
D&J-IND,D,20111107,000000,12068.3900000,0
D&J-IND,D,20111108,000000,12170.1800000,0
D&J-IND,D,20111109,000000,11780.9400000,0
D&J-IND,D,20111110,000000,11893.7900000,0
D&J-IND,D,20111111,000000,12153.6800000,0
D&J-IND,D,20111112,000000,12153.6800000,0
D&J-IND,D,20111113,000000,12153.6800000,0
D&J-IND,D,20111114,000000,12078.9800000,0
D&J-IND,D,20111115,000000,12096.1600000,0
D&J-IND,D,20111116,000000,11905.5900000,0
D&J-IND,D,20111117,000000,11770.7300000,0
D&J-IND,D,20111118,000000,11796.1600000,0
D&J-IND,D,20111119,000000,11796.1600000,0
D&J-IND,D,20111120,000000,11796.1600000,0
D&J-IND,D,20111121,000000,11547.3100000,0
D&J-IND,D,20111122,000000,11493.7200000,0
D&J-IND,D,20111123,000000,11257.5500000,0
D&J-IND,D,20111124,000000,11257.5500000,0
D&J-IND,D,20111125,000000,11231.7800000,0
D&J-IND,D,20111126,000000,11231.7800000,0
D&J-IND,D,20111127,000000,11231.7800000,0
D&J-IND,D,20111128,000000,11523.0100000,0
D&J-IND,D,20111129,000000,11555.6300000,0
D&J-IND,D,20111130,000000,12045.6800000,0
D&J-IND,D,20111201,000000,12020.0300000,0
D&J-IND,D,20111202,000000,12019.4200000,0
D&J-IND,D,20111203,000000,12019.4200000,0
D&J-IND,D,20111204,000000,12019.4200000,0
D&J-IND,D,20111205,000000,12097.8300000,0
D&J-IND,D,20111206,000000,12150.1300000,0
D&J-IND,D,20111207,000000,12196.3700000,0
D&J-IND,D,20111208,000000,11997.7000000,0
D&J-IND,D,20111209,000000,12184.2600000,0
D&J-IND,D,20111210,000000,12184.2600000,0
D&J-IND,D,20111211,000000,12184.2600000,0
D&J-IND,D,20111212,000000,12021.3900000,0
D&J-IND,D,20111213,000000,11954.9400000,0
D&J-IND,D,20111214,000000,11823.4800000,0
D&J-IND,D,20111215,000000,11868.8100000,0
D&J-IND,D,20111216,000000,11866.3900000,0
D&J-IND,D,20111217,000000,11866.3900000,0
D&J-IND,D,20111218,000000,11866.3900000,0
D&J-IND,D,20111219,000000,11766.2600000,0
D&J-IND,D,20111220,000000,12103.5800000,0
D&J-IND,D,20111221,000000,12107.7400000,0
D&J-IND,D,20111222,000000,12169.6500000,0
D&J-IND,D,20111223,000000,12294.0000000,0
D&J-IND,D,20111224,000000,12294.0000000,0
D&J-IND,D,20111225,000000,12294.0000000,0
D&J-IND,D,20111226,000000,12294.0000000,0
D&J-IND,D,20111227,000000,12291.3500000,0
D&J-IND,D,20111228,000000,12151.4100000,0
D&J-IND,D,20111229,000000,12287.0400000,0
D&J-IND,D,20111230,000000,12217.5600000,0
D&J-IND,D,20111231,000000,12217.5600000,0
D&J-IND,D,20120101,000000,12217.5600000,0
D&J-IND,D,20120102,000000,12217.5600000,0
D&J-IND,D,20120103,000000,12397.3800000,0
D&J-IND,D,20120104,000000,12418.4200000,0
D&J-IND,D,20120105,000000,12415.7000000,0
D&J-IND,D,20120106,000000,12359.9200000,0
D&J-IND,D,20120107,000000,12359.9200000,0
D&J-IND,D,20120108,000000,12359.9200000,0
D&J-IND,D,20120109,000000,12392.6900000,0
D&J-IND,D,20120110,000000,12462.4700000,0
D&J-IND,D,20120111,000000,12449.4500000,0
D&J-IND,D,20120112,000000,12471.0200000,0
D&J-IND,D,20120113,000000,12422.0600000,0
D&J-IND,D,20120114,000000,12422.0600000,0
D&J-IND,D,20120115,000000,12422.0600000,0
D&J-IND,D,20120116,000000,12422.0600000,0
D&J-IND,D,20120117,000000,12482.0700000,0
D&J-IND,D,20120118,000000,12578.9500000,0
D&J-IND,D,20120119,000000,12623.9800000,0
D&J-IND,D,20120120,000000,12720.4800000,0
D&J-IND,D,20120121,000000,12720.4800000,0
D&J-IND,D,20120122,000000,12720.4800000,0
D&J-IND,D,20120123,000000,12708.8200000,0
D&J-IND,D,20120124,000000,12675.7500000,0
D&J-IND,D,20120125,000000,12756.9600000,0
D&J-IND,D,20120126,000000,12734.6300000,0
D&J-IND,D,20120127,000000,12660.4600000,0
D&J-IND,D,20120128,000000,12660.4600000,0
D&J-IND,D,20120129,000000,12660.4600000,0
D&J-IND,D,20120130,000000,12653.7200000,0
D&J-IND,D,20120131,000000,12632.9100000,0
D&J-IND,D,20120201,000000,12716.4600000,0
D&J-IND,D,20120202,000000,12705.4100000,0
D&J-IND,D,20120203,000000,12862.2300000,0
D&J-IND,D,20120204,000000,12862.2300000,0
D&J-IND,D,20120205,000000,12862.2300000,0
D&J-IND,D,20120206,000000,12845.1300000,0
D&J-IND,D,20120207,000000,12878.2000000,0
D&J-IND,D,20120208,000000,12883.9500000,0
D&J-IND,D,20120209,000000,12890.4600000,0
D&J-IND,D,20120210,000000,12799.9400000,1074
D&J-IND,D,20120211,000000,12801.2300000,0
D&J-IND,D,20120212,000000,12801.2300000,0
D&J-IND,D,20120213,000000,12874.0400000,0
D&J-IND,D,20120214,000000,12878.2800000,0
D&J-IND,D,20120215,000000,12780.9500000,0
D&J-IND,D,20120216,000000,12904.0800000,0
D&J-IND,D,20120217,000000,12949.8700000,0
D&J-IND,D,20120218,000000,12949.8700000,0
D&J-IND,D,20120219,000000,12949.8700000,0
D&J-IND,D,20120220,000000,12949.8700000,0
D&J-IND,D,20120221,000000,12965.6900000,0
D&J-IND,D,20120222,000000,12938.6700000,0
D&J-IND,D,20120223,000000,12984.6900000,0
D&J-IND,D,20120224,000000,12982.9500000,0
D&J-IND,D,20120225,000000,12982.9500000,0
D&J-IND,D,20120226,000000,12982.9500000,0
D&J-IND,D,20120227,000000,12981.5100000,0
D&J-IND,D,20120228,000000,13005.1200000,0
D&J-IND,D,20120229,000000,12952.0700000,0
D&J-IND,D,20120301,000000,12980.3000000,0
D&J-IND,D,20120302,000000,12977.5700000,0
D&J-IND,D,20120303,000000,12977.5700000,0
D&J-IND,D,20120304,000000,12977.5700000,0
D&J-IND,D,20120305,000000,12962.8100000,0
D&J-IND,D,20120306,000000,12759.1500000,0
D&J-IND,D,20120307,000000,12837.3300000,0
D&J-IND,D,20120308,000000,12907.9400000,0
D&J-IND,D,20120309,000000,12922.0200000,0
D&J-IND,D,20120310,000000,12922.0200000,0
D&J-IND,D,20120311,000000,12922.0200000,0
D&J-IND,D,20120312,000000,12959.7100000,0
D&J-IND,D,20120313,000000,13177.6800000,0
D&J-IND,D,20120314,000000,13194.1000000,0
D&J-IND,D,20120315,000000,13252.7600000,0
D&J-IND,D,20120316,000000,13232.6200000,0
D&J-IND,D,20120317,000000,13232.6200000,0
D&J-IND,D,20120318,000000,13232.6200000,0
D&J-IND,D,20120319,000000,13239.1300000,0
D&J-IND,D,20120320,000000,13170.1900000,0
D&J-IND,D,20120321,000000,13124.6200000,0
D&J-IND,D,20120322,000000,13046.1400000,0
D&J-IND,D,20120323,000000,13080.7300000,0
D&J-IND,D,20120324,000000,13080.7300000,0
D&J-IND,D,20120325,000000,13080.7300000,0
D&J-IND,D,20120326,000000,13241.6300000,0
D&J-IND,D,20120327,000000,13197.7300000,0
D&J-IND,D,20120328,000000,13126.2100000,0
D&J-IND,D,20120329,000000,13145.8200000,0
D&J-IND,D,20120330,000000,13212.0400000,0
D&J-IND,D,20120331,000000,13212.0400000,0
D&J-IND,D,20120401,000000,13212.0400000,0
D&J-IND,D,20120402,000000,13264.4900000,0
D&J-IND,D,20120403,000000,13199.5500000,0
D&J-IND,D,20120404,000000,13074.7500000,0
D&J-IND,D,20120405,000000,13060.1400000,0
D&J-IND,D,20120406,000000,13060.1400000,0
D&J-IND,D,20120407,000000,13060.1400000,0
D&J-IND,D,20120408,000000,13060.1400000,0
D&J-IND,D,20120409,000000,12929.5900000,0
D&J-IND,D,20120410,000000,12715.9300000,0
D&J-IND,D,20120411,000000,12805.3900000,0
D&J-IND,D,20120412,000000,12986.5800000,0
D&J-IND,D,20120413,000000,12849.5900000,0
D&J-IND,D,20120414,000000,12849.5900000,0
D&J-IND,D,20120415,000000,12849.5900000,0
D&J-IND,D,20120416,000000,12921.4100000,0
D&J-IND,D,20120417,000000,13115.5400000,0
D&J-IND,D,20120418,000000,13032.7500000,0
D&J-IND,D,20120419,000000,12964.1000000,0
D&J-IND,D,20120420,000000,13029.2600000,0
D&J-IND,D,20120421,000000,13029.2600000,0
D&J-IND,D,20120422,000000,13029.2600000,0
D&J-IND,D,20120423,000000,12927.1700000,0
D&J-IND,D,20120424,000000,13001.5600000,0
D&J-IND,D,20120425,000000,13090.7200000,0
D&J-IND,D,20120426,000000,13204.6200000,0
D&J-IND,D,20120427,000000,13228.3100000,0
D&J-IND,D,20120428,000000,13228.3100000,0
D&J-IND,D,20120429,000000,13228.3100000,0
D&J-IND,D,20120430,000000,13213.6300000,0
D&J-IND,D,20120501,000000,13279.3200000,0
D&J-IND,D,20120502,000000,13268.5700000,0
D&J-IND,D,20120503,000000,13206.5900000,0
D&J-IND,D,20120504,000000,13038.2700000,0
D&J-IND,D,20120505,000000,13038.2700000,0
D&J-IND,D,20120506,000000,13038.2700000,0
D&J-IND,D,20120507,000000,13008.5300000,0
D&J-IND,D,20120508,000000,12932.0900000,0
D&J-IND,D,20120509,000000,12835.0600000,0
D&J-IND,D,20120510,000000,12855.0400000,0
D&J-IND,D,20120511,000000,12820.6000000,0
D&J-IND,D,20120512,000000,12820.6000000,0
D&J-IND,D,20120513,000000,12820.6000000,0
D&J-IND,D,20120514,000000,12695.3500000,0
D&J-IND,D,20120515,000000,12632.0000000,0
D&J-IND,D,20120516,000000,12598.5500000,0
D&J-IND,D,20120517,000000,12442.4900000,0
D&J-IND,D,20120518,000000,12369.3800000,0
D&J-IND,D,20120519,000000,12369.3800000,0
D&J-IND,D,20120520,000000,12369.3800000,0
D&J-IND,D,20120521,000000,12504.4800000,0
D&J-IND,D,20120522,000000,12502.8100000,0
D&J-IND,D,20120523,000000,12496.1500000,0
D&J-IND,D,20120524,000000,12529.7500000,0
D&J-IND,D,20120525,000000,12454.8300000,0
D&J-IND,D,20120526,000000,12454.8300000,0
D&J-IND,D,20120527,000000,12454.8300000,0
D&J-IND,D,20120528,000000,12454.8300000,0
D&J-IND,D,20120529,000000,12580.6900000,0
D&J-IND,D,20120530,000000,12419.8600000,0
D&J-IND,D,20120531,000000,12393.4500000,0
D&J-IND,D,20120601,000000,12118.5700000,0
D&J-IND,D,20120602,000000,12118.5700000,0
D&J-IND,D,20120603,000000,12118.5700000,0
D&J-IND,D,20120604,000000,12101.4600000,0
D&J-IND,D,20120605,000000,12127.9500000,0
D&J-IND,D,20120606,000000,12414.7900000,0
D&J-IND,D,20120607,000000,12460.9600000,0
D&J-IND,D,20120608,000000,12554.2000000,0
D&J-IND,D,20120609,000000,12554.2000000,0
D&J-IND,D,20120610,000000,12554.2000000,0
D&J-IND,D,20120611,000000,12411.2300000,0
D&J-IND,D,20120612,000000,12573.8000000,0
D&J-IND,D,20120613,000000,12496.3800000,0
D&J-IND,D,20120614,000000,12651.9100000,0
D&J-IND,D,20120615,000000,12767.1700000,0
D&J-IND,D,20120616,000000,12767.1700000,0
D&J-IND,D,20120617,000000,12767.1700000,0
D&J-IND,D,20120618,000000,12741.8200000,0
D&J-IND,D,20120619,000000,12837.3300000,0
D&J-IND,D,20120620,000000,12824.3900000,0
D&J-IND,D,20120621,000000,12573.5700000,0
D&J-IND,D,20120622,000000,12640.7800000,0
D&J-IND,D,20120623,000000,12640.7800000,0
D&J-IND,D,20120624,000000,12640.7800000,0
D&J-IND,D,20120625,000000,12502.6600000,0
D&J-IND,D,20120626,000000,12534.6700000,0
D&J-IND,D,20120627,000000,12627.0100000,0
D&J-IND,D,20120628,000000,12602.2600000,0
D&J-IND,D,20120629,000000,12880.0900000,0
D&J-IND,D,20120630,000000,12880.0900000,0
D&J-IND,D,20120701,000000,12880.0900000,0
D&J-IND,D,20120702,000000,12871.3900000,0
D&J-IND,D,20120703,000000,12943.8200000,0
D&J-IND,D,20120704,000000,12943.8200000,0
D&J-IND,D,20120705,000000,12896.6700000,0
D&J-IND,D,20120706,000000,12772.4700000,0
D&J-IND,D,20120707,000000,12772.4700000,0
D&J-IND,D,20120708,000000,12772.4700000,0
D&J-IND,D,20120709,000000,12736.2900000,0
D&J-IND,D,20120710,000000,12653.1200000,0
D&J-IND,D,20120711,000000,12604.5300000,0
D&J-IND,D,20120712,000000,12573.2700000,0
D&J-IND,D,20120713,000000,12777.0900000,0
D&J-IND,D,20120714,000000,12777.0900000,0
D&J-IND,D,20120715,000000,12777.0900000,0
D&J-IND,D,20120716,000000,12727.2100000,0
D&J-IND,D,20120717,000000,12805.5400000,0
D&J-IND,D,20120718,000000,12908.7000000,0
D&J-IND,D,20120719,000000,12943.3600000,0
D&J-IND,D,20120720,000000,12822.5700000,0
D&J-IND,D,20120721,000000,12822.5700000,0
D&J-IND,D,20120722,000000,12822.5700000,0
D&J-IND,D,20120723,000000,12721.4600000,0
