<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
MVID,D,20110503,000000,264.9800000,24080
MVID,D,20110504,000000,260.3500000,56660
MVID,D,20110505,000000,255.2500000,78720
MVID,D,20110506,000000,256.2500000,52020
MVID,D,20110510,000000,253.7500000,54090
MVID,D,20110511,000000,253.4900000,46030
MVID,D,20110512,000000,256.4900000,21560
MVID,D,20110513,000000,254.9400000,8670
MVID,D,20110516,000000,254.9900000,3030
MVID,D,20110517,000000,253.0000000,13460
MVID,D,20110518,000000,255.0000000,4900
MVID,D,20110519,000000,253.5000000,6060
MVID,D,20110520,000000,251.3000000,12260
MVID,D,20110523,000000,251.5000000,13770
MVID,D,20110524,000000,254.9900000,13230
MVID,D,20110525,000000,255.0000000,3960
MVID,D,20110526,000000,255.0000000,118970
MVID,D,20110527,000000,255.5000000,6970
MVID,D,20110530,000000,255.3000000,99750
MVID,D,20110531,000000,256.0000000,35780
MVID,D,20110601,000000,254.0000000,28920
MVID,D,20110602,000000,251.0000000,18730
MVID,D,20110603,000000,250.7500000,18990
MVID,D,20110606,000000,249.9900000,9380
MVID,D,20110607,000000,250.0000000,7360
MVID,D,20110608,000000,247.0300000,13000
MVID,D,20110609,000000,249.5000000,7970
MVID,D,20110610,000000,250.0000000,16010
MVID,D,20110614,000000,251.0000000,30270
MVID,D,20110615,000000,256.4900000,65060
MVID,D,20110616,000000,256.5000000,131160
MVID,D,20110617,000000,256.7500000,161520
MVID,D,20110620,000000,254.7500000,25280
MVID,D,20110621,000000,253.4300000,38200
MVID,D,20110622,000000,254.7400000,11620
MVID,D,20110623,000000,253.2100000,26500
MVID,D,20110624,000000,252.0000000,20270
MVID,D,20110627,000000,255.5000000,83660
MVID,D,20110628,000000,256.0000000,24030
MVID,D,20110629,000000,251.5500000,14430
MVID,D,20110630,000000,250.0000000,53530
MVID,D,20110701,000000,250.5600000,27020
MVID,D,20110704,000000,252.9700000,10170
MVID,D,20110705,000000,258.2800000,12170
MVID,D,20110706,000000,254.8700000,4060
MVID,D,20110707,000000,270.0000000,89810
MVID,D,20110708,000000,270.4100000,104120
MVID,D,20110711,000000,269.9500000,79830
MVID,D,20110712,000000,266.9900000,52610
MVID,D,20110713,000000,273.7000000,54680
MVID,D,20110714,000000,275.0000000,32090
MVID,D,20110715,000000,279.0000000,101320
MVID,D,20110718,000000,278.7500000,76680
MVID,D,20110719,000000,274.0000000,101960
MVID,D,20110720,000000,277.2100000,168730
MVID,D,20110721,000000,277.0800000,37710
MVID,D,20110722,000000,275.5400000,44210
MVID,D,20110725,000000,276.8500000,48290
MVID,D,20110726,000000,274.4500000,37490
MVID,D,20110727,000000,273.0300000,13900
MVID,D,20110728,000000,273.1700000,2770
MVID,D,20110729,000000,267.9800000,57610
MVID,D,20110801,000000,267.9700000,75760
MVID,D,20110802,000000,263.0000000,74540
MVID,D,20110803,000000,256.6600000,66420
MVID,D,20110804,000000,254.0300000,63710
MVID,D,20110805,000000,239.2100000,62380
MVID,D,20110808,000000,207.0000000,71500
MVID,D,20110809,000000,216.8800000,199390
MVID,D,20110810,000000,217.7900000,121660
MVID,D,20110811,000000,213.7600000,68930
MVID,D,20110812,000000,207.0000000,225050
MVID,D,20110815,000000,221.9300000,12950
MVID,D,20110816,000000,217.8000000,20570
MVID,D,20110817,000000,217.0000000,24340
MVID,D,20110818,000000,214.9700000,18860
MVID,D,20110819,000000,204.7000000,26580
MVID,D,20110822,000000,203.5000000,28300
MVID,D,20110823,000000,203.7000000,105040
MVID,D,20110824,000000,201.8300000,16090
MVID,D,20110825,000000,194.0200000,25490
MVID,D,20110826,000000,194.0000000,28740
MVID,D,20110829,000000,209.9000000,41060
MVID,D,20110830,000000,212.9500000,102490
MVID,D,20110831,000000,219.0000000,52820
MVID,D,20110901,000000,218.9900000,61270
MVID,D,20110902,000000,218.7000000,50760
MVID,D,20110905,000000,222.2100000,29000
MVID,D,20110906,000000,225.9800000,29750
MVID,D,20110907,000000,230.0000000,16840
MVID,D,20110908,000000,238.9000000,37860
MVID,D,20110909,000000,240.0000000,96830
MVID,D,20110912,000000,233.0000000,83000
MVID,D,20110913,000000,230.0000000,96660
MVID,D,20110914,000000,231.7400000,37960
MVID,D,20110915,000000,232.0000000,31600
MVID,D,20110916,000000,232.1100000,101390
MVID,D,20110919,000000,230.4900000,15970
MVID,D,20110920,000000,231.4900000,19890
MVID,D,20110921,000000,229.2900000,8180
MVID,D,20110922,000000,218.9700000,119090
MVID,D,20110923,000000,208.0000000,110610
MVID,D,20110926,000000,199.7500000,138690
MVID,D,20110927,000000,202.2500000,210190
MVID,D,20110928,000000,199.9000000,31680
MVID,D,20110929,000000,204.0000000,35780
MVID,D,20110930,000000,214.0000000,53310
MVID,D,20111003,000000,199.7000000,28970
MVID,D,20111004,000000,190.9900000,43200
MVID,D,20111005,000000,188.0000000,37650
MVID,D,20111006,000000,192.8900000,87370
MVID,D,20111007,000000,193.4300000,56410
MVID,D,20111010,000000,190.0200000,55240
MVID,D,20111011,000000,190.9900000,75290
MVID,D,20111012,000000,187.0000000,33320
MVID,D,20111013,000000,185.4000000,27540
MVID,D,20111014,000000,193.0000000,57280
MVID,D,20111017,000000,197.0000000,28590
MVID,D,20111018,000000,195.5000000,25160
MVID,D,20111019,000000,197.0000000,32450
MVID,D,20111020,000000,203.9200000,30270
MVID,D,20111021,000000,213.9700000,21070
MVID,D,20111024,000000,218.5000000,37890
MVID,D,20111025,000000,214.7500000,42250
MVID,D,20111026,000000,214.1000000,34000
MVID,D,20111027,000000,225.0000000,50660
MVID,D,20111028,000000,224.9900000,5490
MVID,D,20111031,000000,226.0000000,15970
MVID,D,20111101,000000,218.9900000,10260
MVID,D,20111102,000000,223.0000000,5400
MVID,D,20111103,000000,221.0000000,15410
MVID,D,20111107,000000,224.6000000,22960
MVID,D,20111108,000000,223.0000000,8800
MVID,D,20111109,000000,211.7500000,39200
MVID,D,20111110,000000,209.0100000,28700
MVID,D,20111111,000000,209.8900000,19760
MVID,D,20111114,000000,215.5000000,24350
MVID,D,20111115,000000,219.4000000,22570
MVID,D,20111116,000000,220.0000000,9910
MVID,D,20111117,000000,217.9900000,19270
MVID,D,20111118,000000,216.9300000,4530
MVID,D,20111121,000000,204.6300000,28700
MVID,D,20111122,000000,208.7900000,39630
MVID,D,20111123,000000,209.9900000,34530
MVID,D,20111124,000000,210.5000000,8080
MVID,D,20111125,000000,204.9900000,23990
MVID,D,20111128,000000,210.0000000,17640
MVID,D,20111129,000000,208.2500000,25410
MVID,D,20111130,000000,209.9500000,36720
MVID,D,20111201,000000,212.4200000,92230
MVID,D,20111202,000000,212.6000000,26020
MVID,D,20111205,000000,206.8000000,79430
MVID,D,20111206,000000,197.2900000,85950
MVID,D,20111207,000000,203.4300000,40810
MVID,D,20111208,000000,209.3100000,44810
MVID,D,20111209,000000,206.1400000,13610
MVID,D,20111212,000000,202.0500000,7970
MVID,D,20111213,000000,200.0000000,19390
MVID,D,20111214,000000,193.9500000,43130
MVID,D,20111215,000000,194.9000000,83860
MVID,D,20111216,000000,196.7000000,107970
MVID,D,20111219,000000,194.0000000,7700
MVID,D,20111220,000000,194.0000000,3130
MVID,D,20111221,000000,191.7000000,25050
MVID,D,20111222,000000,187.1900000,47920
MVID,D,20111223,000000,185.0300000,140860
MVID,D,20111226,000000,186.4900000,12720
MVID,D,20111227,000000,185.5500000,28390
MVID,D,20111228,000000,185.0000000,71990
MVID,D,20111229,000000,181.9900000,70200
MVID,D,20111230,000000,181.3900000,14420
MVID,D,20120103,000000,183.9900000,24310
MVID,D,20120104,000000,183.0000000,4100
MVID,D,20120105,000000,184.0000000,19540
MVID,D,20120106,000000,184.0000000,10460
MVID,D,20120109,000000,184.2900000,3220
MVID,D,20120110,000000,193.9900000,54210
MVID,D,20120111,000000,193.5000000,29970
MVID,D,20120112,000000,194.2400000,31370
MVID,D,20120113,000000,192.5000000,26680
MVID,D,20120116,000000,194.2500000,31900
MVID,D,20120117,000000,200.0000000,73470
MVID,D,20120118,000000,206.7000000,74930
MVID,D,20120119,000000,208.9900000,40690
MVID,D,20120120,000000,207.5000000,52980
MVID,D,20120123,000000,208.9900000,16720
MVID,D,20120124,000000,209.5000000,24870
MVID,D,20120125,000000,209.7500000,14450
MVID,D,20120126,000000,209.8900000,24550
MVID,D,20120127,000000,211.5600000,28690
MVID,D,20120130,000000,211.3300000,16650
MVID,D,20120131,000000,218.4800000,132500
MVID,D,20120201,000000,226.8800000,115550
MVID,D,20120202,000000,224.4900000,31730
MVID,D,20120203,000000,224.0000000,57150
MVID,D,20120206,000000,224.9900000,19380
MVID,D,20120207,000000,229.5000000,102580
MVID,D,20120208,000000,235.2400000,101100
MVID,D,20120209,000000,239.5900000,70310
MVID,D,20120210,000000,233.9900000,27700
MVID,D,20120213,000000,231.0000000,40140
MVID,D,20120214,000000,225.5000000,54790
MVID,D,20120215,000000,229.0000000,96660
MVID,D,20120216,000000,226.5000000,39670
MVID,D,20120217,000000,228.0000000,30540
MVID,D,20120220,000000,232.3700000,58190
MVID,D,20120221,000000,232.9900000,42940
MVID,D,20120222,000000,233.0000000,80270
MVID,D,20120224,000000,245.0000000,55990
MVID,D,20120227,000000,248.8000000,104310
MVID,D,20120228,000000,248.0000000,43430
MVID,D,20120229,000000,252.0000000,101840
MVID,D,20120301,000000,248.5000000,57940
MVID,D,20120302,000000,247.5000000,8660
MVID,D,20120305,000000,247.4400000,6340
MVID,D,20120306,000000,238.0000000,17650
MVID,D,20120307,000000,245.5100000,67020
MVID,D,20120311,000000,245.9900000,17850
MVID,D,20120312,000000,247.1400000,81800
MVID,D,20120313,000000,251.4900000,110710
MVID,D,20120314,000000,263.5000000,120640
MVID,D,20120315,000000,263.5000000,68870
MVID,D,20120316,000000,256.0000000,53630
MVID,D,20120319,000000,257.2900000,41530
MVID,D,20120320,000000,255.3500000,47980
MVID,D,20120321,000000,256.0000000,27190
MVID,D,20120322,000000,252.4000000,13090
MVID,D,20120323,000000,255.0000000,101890
MVID,D,20120326,000000,257.0000000,14960
MVID,D,20120327,000000,253.0000000,9280
MVID,D,20120328,000000,248.0000000,52880
MVID,D,20120329,000000,241.0000000,86460
MVID,D,20120330,000000,250.0000000,42580
MVID,D,20120402,000000,251.7800000,33380
MVID,D,20120403,000000,247.0000000,93680
MVID,D,20120404,000000,241.9900000,43250
MVID,D,20120405,000000,248.2000000,147520
MVID,D,20120406,000000,248.4000000,44860
MVID,D,20120409,000000,249.9800000,14760
MVID,D,20120410,000000,244.6800000,79000
MVID,D,20120411,000000,241.5000000,110250
MVID,D,20120412,000000,244.2000000,58430
MVID,D,20120413,000000,243.4700000,7480
MVID,D,20120416,000000,247.3500000,19720
MVID,D,20120417,000000,250.0000000,93260
MVID,D,20120418,000000,255.0000000,75310
MVID,D,20120419,000000,255.0000000,40700
MVID,D,20120420,000000,255.0000000,37950
MVID,D,20120423,000000,247.8000000,12070
MVID,D,20120424,000000,249.8900000,21570
MVID,D,20120425,000000,248.6000000,39850
MVID,D,20120426,000000,247.9600000,27020
MVID,D,20120427,000000,260.0400000,74400
MVID,D,20120428,000000,264.2900000,11830
MVID,D,20120502,000000,263.0000000,62000
MVID,D,20120503,000000,259.7900000,30830
MVID,D,20120504,000000,248.9800000,70100
MVID,D,20120505,000000,249.0000000,21840
MVID,D,20120507,000000,251.8000000,49840
MVID,D,20120508,000000,247.0100000,2730
MVID,D,20120510,000000,244.5000000,32050
MVID,D,20120511,000000,244.9000000,34080
MVID,D,20120512,000000,239.5000000,7700
MVID,D,20120514,000000,221.9500000,125350
MVID,D,20120515,000000,213.4900000,109200
MVID,D,20120516,000000,213.1900000,44530
MVID,D,20120517,000000,205.0000000,104230
MVID,D,20120518,000000,200.0000000,19610
MVID,D,20120521,000000,206.7800000,27620
MVID,D,20120522,000000,214.8900000,15420
MVID,D,20120523,000000,209.9900000,18320
MVID,D,20120524,000000,214.0700000,9750
MVID,D,20120525,000000,216.9800000,89220
MVID,D,20120528,000000,216.0000000,15900
MVID,D,20120529,000000,219.9900000,62370
MVID,D,20120530,000000,218.8100000,12850
MVID,D,20120531,000000,220.1400000,321980
MVID,D,20120601,000000,216.0000000,121830
MVID,D,20120604,000000,217.0000000,7660
MVID,D,20120605,000000,211.9400000,72800
MVID,D,20120606,000000,213.9100000,94250
MVID,D,20120607,000000,219.9200000,32430
MVID,D,20120608,000000,218.5000000,7310
MVID,D,20120609,000000,219.4900000,330
MVID,D,20120613,000000,215.6600000,19660
MVID,D,20120614,000000,217.4500000,8130
MVID,D,20120615,000000,220.5000000,93510
MVID,D,20120618,000000,217.0000000,23240
MVID,D,20120619,000000,215.0000000,39950
MVID,D,20120620,000000,214.9500000,11670
MVID,D,20120621,000000,212.9700000,17230
MVID,D,20120622,000000,210.9900000,56470
MVID,D,20120625,000000,208.0000000,19800
MVID,D,20120626,000000,210.0000000,14290
MVID,D,20120627,000000,211.2200000,46230
MVID,D,20120628,000000,212.0900000,41960
MVID,D,20120629,000000,222.7000000,92510
MVID,D,20120702,000000,230.0000000,46210
MVID,D,20120703,000000,238.6000000,56870
MVID,D,20120704,000000,246.6600000,57390
MVID,D,20120705,000000,243.0700000,47840
MVID,D,20120706,000000,255.0000000,128960
MVID,D,20120709,000000,255.0000000,81380
MVID,D,20120710,000000,256.5000000,48270
MVID,D,20120711,000000,256.4500000,6810
MVID,D,20120712,000000,253.0000000,40780
MVID,D,20120713,000000,261.2000000,42830
MVID,D,20120716,000000,261.0000000,173500
MVID,D,20120717,000000,255.0000000,34940
MVID,D,20120718,000000,261.3900000,27080
MVID,D,20120719,000000,268.1500000,169930
MVID,D,20120720,000000,269.7900000,75600
MVID,D,20120723,000000,265.0000000,49450
MVID,D,20120724,000000,269.0400000,64810
MVID,D,20120725,000000,273.8400000,48810
MVID,D,20120726,000000,265.0000000,100130
MVID,D,20120727,000000,264.7400000,22520
MVID,D,20120730,000000,265.0000000,144850
MVID,D,20120731,000000,265.9800000,20850
MVID,D,20120801,000000,262.8300000,47730
MVID,D,20120802,000000,261.8000000,28070
MVID,D,20120803,000000,261.0000000,23270
MVID,D,20120806,000000,263.5500000,38540
MVID,D,20120807,000000,267.5000000,42370
MVID,D,20120808,000000,265.8000000,12720
MVID,D,20120809,000000,267.4700000,8280
MVID,D,20120810,000000,258.2000000,9840
MVID,D,20120813,000000,259.5700000,30560
MVID,D,20120814,000000,257.9900000,38440
MVID,D,20120815,000000,261.9800000,41790
MVID,D,20120816,000000,266.0000000,26780
MVID,D,20120817,000000,265.7200000,8780
MVID,D,20120820,000000,266.8500000,9490
MVID,D,20120821,000000,268.0000000,18550
MVID,D,20120822,000000,265.4700000,7240
MVID,D,20120823,000000,264.9000000,46930
MVID,D,20120824,000000,262.9700000,22480
MVID,D,20120827,000000,261.5500000,5060
MVID,D,20120828,000000,263.0000000,24210
MVID,D,20120829,000000,271.4400000,303120
MVID,D,20120830,000000,283.9300000,174080
MVID,D,20120831,000000,285.0100000,57400
MVID,D,20120903,000000,286.3400000,77380
MVID,D,20120904,000000,286.9300000,11550
MVID,D,20120905,000000,278.0000000,91020
MVID,D,20120906,000000,280.9000000,21790
MVID,D,20120907,000000,289.5000000,246710
MVID,D,20120910,000000,288.3000000,28990
MVID,D,20120911,000000,282.9600000,38640
MVID,D,20120912,000000,275.9400000,90810
MVID,D,20120913,000000,273.0000000,150950
MVID,D,20120914,000000,285.0000000,254710
MVID,D,20120917,000000,285.0000000,34390
MVID,D,20120918,000000,285.0000000,32810
MVID,D,20120919,000000,284.9900000,38750
MVID,D,20120920,000000,264.5000000,814270
MVID,D,20120921,000000,262.2900000,232650
MVID,D,20120924,000000,263.0000000,68200
MVID,D,20120925,000000,261.9700000,145090
MVID,D,20120926,000000,258.5000000,100140
MVID,D,20120927,000000,260.0000000,13510
MVID,D,20120928,000000,259.9800000,101040
MVID,D,20121001,000000,260.9800000,38030
MVID,D,20121002,000000,259.9800000,32440
MVID,D,20121003,000000,261.0000000,58260
MVID,D,20121004,000000,259.0000000,33030
MVID,D,20121005,000000,260.0000000,41380
MVID,D,20121008,000000,259.6200000,9890
MVID,D,20121009,000000,260.1400000,19720
MVID,D,20121010,000000,261.5000000,32390
MVID,D,20121011,000000,265.0000000,37120
MVID,D,20121012,000000,263.2400000,55310
MVID,D,20121015,000000,266.5300000,194950
MVID,D,20121016,000000,272.1600000,147780
MVID,D,20121017,000000,272.9900000,35560
MVID,D,20121018,000000,270.0000000,262580
MVID,D,20121019,000000,276.9900000,324560
MVID,D,20121022,000000,279.3100000,242880
MVID,D,20121023,000000,278.0000000,218270
MVID,D,20121024,000000,249.9900000,196510
MVID,D,20121025,000000,250.0000000,170510
MVID,D,20121026,000000,249.1000000,62620
MVID,D,20121029,000000,249.0000000,18100
MVID,D,20121030,000000,247.0200000,69590
MVID,D,20121031,000000,248.0000000,36100
MVID,D,20121101,000000,247.9400000,35960
MVID,D,20121102,000000,250.3300000,53430
MVID,D,20121106,000000,246.6200000,55730
MVID,D,20121107,000000,247.4400000,98210
MVID,D,20121108,000000,246.5300000,41530
MVID,D,20121109,000000,247.0000000,190610
MVID,D,20121112,000000,242.0000000,63000
MVID,D,20121113,000000,225.9900000,148180
MVID,D,20121114,000000,226.1000000,103390
MVID,D,20121115,000000,229.9700000,34030
MVID,D,20121116,000000,234.7900000,80490
MVID,D,20121119,000000,235.4900000,317330
MVID,D,20121120,000000,234.9700000,92350
MVID,D,20121121,000000,231.6500000,32920
MVID,D,20121122,000000,231.4200000,23540
MVID,D,20121123,000000,229.5800000,13450
MVID,D,20121126,000000,224.5000000,108100
MVID,D,20121127,000000,215.0000000,79630
MVID,D,20121128,000000,215.0100000,43730
MVID,D,20121129,000000,215.9000000,14900
MVID,D,20121130,000000,218.8000000,80010
MVID,D,20121203,000000,221.8700000,109660
MVID,D,20121204,000000,223.9800000,35750
MVID,D,20121205,000000,227.7700000,105720
MVID,D,20121206,000000,228.5100000,46660
MVID,D,20121207,000000,227.4600000,13590
MVID,D,20121210,000000,228.0500000,32930
MVID,D,20121211,000000,231.9000000,122410
MVID,D,20121212,000000,236.8400000,95930
MVID,D,20121213,000000,238.0000000,50080
MVID,D,20121214,000000,245.3900000,137220
MVID,D,20121217,000000,246.7500000,90360
MVID,D,20121218,000000,249.5000000,151910
MVID,D,20121219,000000,246.9900000,69860
MVID,D,20121220,000000,246.4600000,18620
MVID,D,20121221,000000,241.7000000,60620
MVID,D,20121224,000000,240.4900000,28740
MVID,D,20121225,000000,241.7000000,20530
MVID,D,20121226,000000,242.0000000,17090
MVID,D,20121227,000000,239.5000000,26560
MVID,D,20121228,000000,242.9700000,150980
MVID,D,20130108,000000,247.9000000,73850
MVID,D,20130109,000000,247.8800000,64280
MVID,D,20130110,000000,246.9900000,23240
MVID,D,20130111,000000,247.8000000,96050
MVID,D,20130114,000000,250.5000000,121280
MVID,D,20130115,000000,251.0000000,159770
MVID,D,20130116,000000,252.5000000,89660
MVID,D,20130117,000000,245.4900000,211960
MVID,D,20130118,000000,245.8200000,192250
MVID,D,20130121,000000,242.6900000,75310
MVID,D,20130122,000000,243.4000000,149640
MVID,D,20130123,000000,249.0000000,113350
MVID,D,20130124,000000,246.0000000,42870
MVID,D,20130125,000000,248.4900000,107020
MVID,D,20130128,000000,253.4500000,99590
MVID,D,20130129,000000,256.5000000,50140
MVID,D,20130130,000000,258.4300000,68680
MVID,D,20130131,000000,265.3100000,116290
MVID,D,20130201,000000,264.0000000,47950
MVID,D,20130204,000000,264.0000000,94270
MVID,D,20130205,000000,263.9000000,54940
MVID,D,20130206,000000,264.0000000,24970
MVID,D,20130207,000000,264.6700000,6340
MVID,D,20130208,000000,261.0000000,43210
MVID,D,20130211,000000,264.5300000,23750
MVID,D,20130212,000000,270.5900000,81960
MVID,D,20130213,000000,274.5000000,108990
MVID,D,20130214,000000,277.0000000,90520
MVID,D,20130215,000000,281.3000000,95120
MVID,D,20130218,000000,283.9700000,43990
MVID,D,20130219,000000,287.2500000,24830
MVID,D,20130220,000000,279.7700000,43100
MVID,D,20130221,000000,272.5000000,57920
MVID,D,20130222,000000,271.5700000,72770
MVID,D,20130225,000000,267.4100000,40250
MVID,D,20130226,000000,264.0200000,31710
MVID,D,20130227,000000,264.4500000,31540
MVID,D,20130228,000000,258.7000000,39110
MVID,D,20130301,000000,261.7000000,68810
MVID,D,20130304,000000,261.0000000,59710
MVID,D,20130305,000000,262.6800000,142110
MVID,D,20130306,000000,263.5900000,83580
MVID,D,20130307,000000,259.0000000,42580
MVID,D,20130311,000000,267.4800000,82360
MVID,D,20130312,000000,272.0000000,34140
MVID,D,20130313,000000,275.0000000,75800
MVID,D,20130314,000000,272.5100000,46480
MVID,D,20130315,000000,269.8800000,34700
MVID,D,20130318,000000,264.9900000,23900
MVID,D,20130319,000000,261.3100000,18810
MVID,D,20130320,000000,258.4000000,92780
MVID,D,20130321,000000,257.4200000,40350
MVID,D,20130322,000000,251.7300000,110700
MVID,D,20130325,000000,247.0500000,59580
MVID,D,20130326,000000,233.5000000,384160
MVID,D,20130327,000000,238.9800000,248850
MVID,D,20130328,000000,243.9700000,93990
MVID,D,20130329,000000,247.0000000,55410
MVID,D,20130401,000000,248.9900000,21560
MVID,D,20130402,000000,250.0000000,79760
MVID,D,20130403,000000,255.0000000,80430
MVID,D,20130404,000000,255.0000000,58930
MVID,D,20130405,000000,248.4900000,41250
MVID,D,20130408,000000,246.0600000,50170
MVID,D,20130409,000000,248.5100000,25230
