"y"	"x1"	"x2"	"x3"
"43"	105.501142082182	48.9312348647487	27.2381389662047	52.4743632007268
"44"	107.391242329756	50.7971477187921	27.3628479576785	51.7477889191736
"45"	105.349005712301	49.4163155364399	27.7331876451773	52.8784653769647
"46"	104.850294412028	48.4547898102508	25.6207160752223	53.3676213751318
"47"	104.828941516866	48.9799401060302	26.897222348166	53.8531358552767
"48"	104.024874834761	48.3564886434737	27.0379572149248	53.5133899973889
"49"	104.288220210249	49.1062499019395	27.7954295943993	53.350614463054
"50"	104.345399181802	49.4554138690953	26.9062281158409	52.9027096928455
"51"	104.20103326063	47.9337109992123	27.1827243828558	53.6298340495649
"52"	105.031371017684	48.8968847438842	26.9876028436853	54.4868155447005
"53"	105.556453992561	49.5464389778121	27.003985399086	51.8267070916224
"54"	105.218492069809	49.633347757205	28.4568324167549	52.5038678822017
"55"	106.571621187543	49.2810853747393	26.0794113246841	51.7081211098573
"56"	103.568465039495	47.2209562255404	26.3019916674252	54.156886839853
"57"	103.307215742873	47.6049735877453	26.6651674974128	53.4152888123534
"58"	106.820935606839	50.3509856297377	27.6533002614711	51.6098135933565
"59"	106.831221592355	50.8828638477618	29.3631398584679	51.1470036232761
"60"	104.434692880462	48.6218003590008	26.6244577508457	54.1011997873878
"61"	105.50437744455	49.3358187303892	26.332966755548	52.4607585506706
"62"	104.449879671725	48.774317792011	27.5179068572536	53.0796497772492
"63"	106.479058835289	49.4778869114856	27.165715862782	52.8801359905873
"64"	103.061381126514	47.8831128514442	27.3489567060764	54.6528028310724
"65"	105.915969036583	50.1700863073716	27.1963330786351	51.6078804223594
"66"	104.573214787514	49.2439332811117	26.5710722833473	52.9096632528866
"67"	104.887569913058	48.855007355229	25.7570979909852	53.2083775097817
"68"	105.368540523066	48.9299028296299	26.8823879137236	53.316708111787
"69"	104.118062259534	47.418125809172	25.7348284778995	53.4585808257765
"70"	105.033821605789	48.6987982039701	27.0090496392988	53.9566309256863
"71"	104.698668513123	48.5172509571321	26.461325597791	52.8347047413873
"72"	105.378846753752	49.8745943592376	28.9476463278427	54.6100124245968
"73"	102.343329867082	46.3644195282776	24.6694866562264	54.4046959629502
"74"	105.858450610301	50.4753279423522	27.2977532624767	52.9689103770581
"75"	106.381781469228	49.4646656456073	26.0658036963299	52.5483835753535
"76"	103.670694809169	48.3632291648673	26.7237673423282	54.27173350429
"77"	104.620313323751	49.6659506762127	29.6329500793776	54.7149419122174
"78"	106.137502010767	49.7203657196328	26.5227578187865	51.4976698101336
"79"	104.027147475781	48.5308371675962	26.9900996617944	52.1192714302418
"80"	104.442862178788	47.7387884817104	24.8283529700765	52.5652212120614
"81"	105.713301081485	49.05447143676	26.6202818471527	51.7761793450414
"82"	104.70591345376	48.7913768181919	26.2668258047287	52.4686416877171
"83"	103.900305946227	47.8070078313779	27.0979711445341	53.1821849695274
"84"	105.278881433861	48.2948936314702	26.2323391611208	52.9947665436676
"85"	103.508665834061	47.5659875851303	26.1773801245533	55.1036699852885
"86"	105.46659876953	49.0337451590436	27.7053737282041	52.8796168646914
"87"	104.007195257388	48.2627622071699	27.5210686720916	52.8578140038722
"88"	105.604926745419	49.4351169112528	27.0409659378422	52.5903121397552
"89"	106.43734240343	50.0073643721898	29.5062258062777	51.7621258652787
"90"	105.983097794806	50.5988605293764	27.3441495452253	52.2057593314679
"91"	105.795145811276	49.5931174657698	27.6397036839376	52.3811659010681
"92"	103.701540912179	47.5364015513953	25.867890130239	53.7175556143533
"93"	106.495562484283	50.5062139642332	27.3373872911173	51.6859539425483
"94"	107.17754438729	51.059522448824	28.4256388047272	51.3396110270037
"95"	104.995450072041	49.3928592670702	28.6300361996117	52.413994568496
"96"	105.191451448362	48.4580242752837	27.1064031205624	52.1867518060704
"97"	106.150254671794	49.7000561915582	27.9139681028316	52.3993523327786
"98"	104.356013989697	49.5831776910786	27.8890023120057	53.2201678898275
"99"	105.74472104077	50.2349901005587	27.838302689042	52.5237276494403
"100"	106.280181776206	49.9674541995401	26.4277889595083	53.0779973563903
"101"	105.756107743911	48.8962657178438	25.0611037248292	51.6737918027194
"102"	105.01225622815	49.4848534749333	26.9702256241735	53.6904872497544
"103"	104.012800091914	48.1275918329656	28.093799558711	52.3701674055985
"104"	105.25935258646	49.1854347450437	26.5883479106292	52.8371672258903
"105"	104.97662861919	49.1703997532225	26.8912148901006	53.9349321834432
"106"	104.370418823234	48.7565483717582	26.5341464283794	52.0376768954254
"107"	104.526940601443	48.6595123034908	28.0429881905677	53.3778571902741
"108"	104.224895582179	49.626211987056	28.5136794931755	52.673508409616
"109"	105.304168324331	48.8941215181785	27.7474173746857	52.4762653674395
"110"	106.179897322916	49.4314263191284	27.8121277940645	51.5700189791076
"111"	104.089971065637	48.3849998947958	26.2986534636114	53.5181256292701
"112"	105.797129595706	49.5716838961604	28.0337171172122	52.6335693482516
"113"	105.013058032371	49.4274754185948	27.4198424448563	52.3310329087315
"114"	104.648376366869	47.7728857493861	26.3354456068588	54.6682852036539
"115"	105.708302445524	50.1222577464274	27.5287343308069	52.9374466610935
"116"	105.857333480767	50.1291454529304	29.1293760830008	51.8526064735827
"117"	104.519470995272	48.7089329489976	26.6032986969419	52.6566594899868
"118"	103.955995882753	48.7084303354404	26.4582120769003	52.8811340529964
"119"	104.515649891785	47.5986380319953	25.8847447509621	52.6201346292947
"120"	104.373042681699	49.236010852331	28.5967338223221	53.7362619258436
"121"	106.637970038652	51.5193382575751	28.7837530373331	53.0397652173158
"122"	103.662141898909	48.7377767692519	27.9938443722037	53.1677990054574
"123"	105.419064561651	49.6054889896839	26.4213120158001	54.543562627218
"124"	105.334693420117	48.7960375666946	26.6002857746509	51.5348807785571
"125"	105.649243420343	49.158252018794	27.1251724040123	51.7158361255831
"126"	105.359481507806	49.2517157432232	26.5897643025966	52.3409426818191
"127"	105.015932160416	48.6916677276857	26.5725450227578	52.6214226191849
"128"	105.887271850619	49.7063614090631	27.5024247704903	53.2941783109597
"129"	104.535912971735	48.6565303371849	26.8852519114339	52.6606133311451
"130"	103.18638581015	47.1028661363983	26.129960852903	53.1371797312856
"131"	105.711803503169	50.3419691437156	27.7749342501777	52.345793971862
"132"	107.042034879419	51.6606441820459	30.0864780056654	52.9857753987224
"133"	107.122632187312	50.5733556437819	27.9231094757876	50.4511522002043
"134"	105.207273755931	48.7199639856618	27.2632652044484	53.8384494570475
"135"	105.391925824046	48.6418693698063	27.1896816982579	52.8110403375247
"136"	104.81709990675	48.8839747714886	26.7251779574433	53.2056051049326
"137"	106.086754033289	49.7669717805485	27.5910042896534	53.090820820377
"138"	104.145490518144	48.4228112828058	26.0029533015941	52.7408840004687
"139"	104.741657474599	48.1323659205007	26.7492873030779	52.3624568722674
"140"	104.889758054718	48.6771707971401	26.6941290200258	53.0448219628983
"141"	103.838693459173	47.9268512402208	26.1372830272367	52.2694620544679
"142"	106.522242339505	50.3775798724592	28.0366989495764	51.5266823886472
"143"	104.402453907839	48.1365765024093	26.2682548200608	52.6340545608613
"144"	103.960834889288	48.811271075378	28.7667457204582	54.8859651726947
"145"	104.913928356302	48.6769103761434	27.4647291241094	53.2141356634602
"146"	105.048818528609	48.8635387704657	26.5489711579651	53.1764926404376
"147"	105.587107583012	49.4287789511986	27.0912580803157	52.3622866102802
"148"	103.947330431675	48.6573616357173	24.664267419216	53.3445706106519
"149"	105.434935964344	48.7515481989068	25.7472600390161	51.6516990080915
"150"	106.137015181	50.1192798339712	26.9440968048701	52.4365189102164
"151"	106.360274969329	50.544762627778	28.2287509184534	52.8677792692968
"152"	105.162192812325	48.2868424388118	26.0642450969749	52.8682350884152
"153"	103.365105007785	47.4693650370828	26.6414510465063	54.0772938181404
"154"	105.376734541915	49.7166021446487	26.9290682714501	51.3758113361383
"155"	104.959393335635	48.9116259819939	26.9928739637382	52.9094103985734
"156"	102.921472199964	46.3034393233678	25.0371497469773	55.2653061316694
"157"	106.519452732157	50.5230905530163	27.7011245937261	52.1106384834841
"158"	104.691251349561	48.4831957229806	26.0269337366229	53.5970475718753
"159"	105.114909353385	48.6558799388032	25.5648224689221	53.1577291318319
"160"	105.677889681681	50.5547163201181	28.1286109393507	51.8137816002526
"161"	105.796031235196	50.4548599801311	27.2196118217954	53.3328971470946
"162"	105.288993144655	49.206798925749	27.3055933405875	52.7917765000906
"163"	104.580201490831	49.2619283952788	27.7292615844459	52.3336489820536
"164"	105.431181959011	49.3030962211653	27.3633586175901	51.6496288835313
"165"	104.814233966233	47.9395436667966	26.9823094812384	52.5319963439827
"166"	104.919083877401	49.4997728745085	26.966728574611	52.6316076902569
"167"	104.392985654711	47.7275840941516	25.8701226235147	52.8753650943984
"168"	106.441617121397	50.2128483323199	27.6635706043869	52.2744611128049
"169"	105.972762525185	49.3178313700019	27.1911692535278	51.1330281937186
"170"	103.961034778659	47.6695656721239	25.9651090779486	53.2093958575303
"171"	105.990884272588	49.3353066613412	26.9014849384025	52.1209509608291
"172"	104.113580901159	48.2118421414468	27.7575949942703	53.3902592102832
"173"	106.454737209199	49.0693122891515	26.4823919094273	52.0443264257718
"174"	104.372357243301	48.5081393760702	27.0588748709906	54.5850753315134
"175"	105.832017768998	48.0994361407873	25.7061768172743	51.113055192465
"176"	106.074710906781	48.2315204893606	25.8109228265105	52.8719173119758
"177"	105.13908216129	48.2645174814044	25.8821053333891	52.3519307520651
"178"	102.277074332465	47.2064429730346	26.7651158277539	55.1496393394644
"179"	104.18633723182	48.7315758016399	26.789344456358	54.3737392550163
"180"	102.944131868303	47.9310643126691	27.3341932681224	53.5525656145209
"181"	106.941562955891	50.6978235994511	28.5869506975281	51.8032283721668
"182"	104.018411344476	48.9487450777761	27.6716759416481	54.323195407681
"183"	105.404406848094	49.6365590393264	27.8733748983563	52.789739893929
"184"	106.267189761778	49.8613134807088	27.1313497732563	52.5729600412337
"185"	106.449132432403	49.638489132566	26.5476992545134	53.1094797340485
"186"	106.989845332885	50.1071139773347	26.6387119398427	52.0456433193651
"187"	104.295577467756	48.3085223593428	25.5235178626591	53.719249403053
"188"	104.877481658066	49.7050701651132	27.9196294512688	53.7448983472728
"189"	104.23192286312	48.71101648209	27.5739883379478	53.550905984839
"190"	106.406096124282	49.6695639310303	26.8043514866961	51.761967927061
"191"	105.960141618813	49.3207716043228	26.3417435533274	52.176218935375
"192"	106.04988781583	49.4869028613773	26.9440221273214	51.9599727108951
"193"	105.419333225913	49.8156982941794	27.289591654031	52.1544988502107
"194"	104.063263122046	48.665204418669	27.7837439965452	55.0918670582539
"195"	104.684444712954	48.9439579645384	27.9837998201724	55.0804887490454
"196"	105.433485902525	49.6459664096366	28.1942173444314	53.210099322503
"197"	103.900952297515	48.4892305620494	25.831611783716	54.1170328816223
"198"	104.165633326448	48.6038316190342	26.1322033471531	53.138585694853
"199"	105.33057411675	49.0883444228304	26.6263609248325	54.3064801945802
"200"	104.816510201262	49.0538480230264	26.4595752910267	53.5203703295757
"201"	103.408974217427	46.4105376490327	26.0985182757535	54.5071487526712
"202"	105.346282335174	49.0178914420105	26.155786010379	51.8203762407263
"203"	104.426114051815	48.0209090472304	25.6967731664639	54.1909238968574
"204"	104.753723465741	47.9324807144099	26.1801655907506	52.6211234152744
"205"	105.894932868749	49.7871615737903	27.51446241125	53.3144729354869
"206"	104.630977917517	47.9127976733188	25.7899128222944	52.1459341629247
"207"	105.54366420994	49.1415778438287	25.5227908960738	52.141171387046
"208"	103.714371570354	48.67618162158	27.1351970540675	54.5550752296056
"209"	105.300674545949	49.2570871542433	27.8893285313216	52.9332347262575
"210"	105.403759112143	48.9196769295928	26.8089695255068	52.327854768506
"211"	105.890035897174	49.7148201312624	27.166073359743	51.8571650876049
"212"	106.8876206861	50.0743628879167	26.7225296110886	52.2200811611193
"213"	104.975921578168	49.1112717667383	27.8135578485022	51.9439689632242
"214"	103.526600369453	48.4234479268423	27.5936514585058	53.4102153768002
"215"	103.651875734778	47.4793868586041	25.6286092113699	53.472707217991
"216"	107.718754515289	50.8762390127145	27.154200806189	52.1834919960501
"217"	105.133125470366	49.6011088646833	27.6521094978367	53.0011003824419
"218"	105.893347563385	48.6803704373041	27.3527524721625	53.0119601308254
"219"	105.329207554055	49.4124073031539	27.9411183751496	52.7766467242264
"220"	104.931628750138	49.1261382541146	27.5401021343189	53.5316814037556
"221"	104.640359962536	50.2340483498361	27.3132430702522	53.2804668918745
"222"	106.86616434781	49.5176739908818	26.2332735457934	52.9336338240162
"223"	104.028267288514	48.2879237040746	26.31921627935	53.5390943303235
"224"	105.708097170219	48.2224352944199	26.1355929325986	52.7353367308979
"225"	103.683602099789	47.292299262499	26.5923767314047	52.8315137222259
"226"	105.095222674883	49.8842662604476	28.8369119964338	53.1826719345758
"227"	103.668137245263	47.9256089303988	25.7748019581185	53.6636878058162
"228"	105.812275262244	48.8794665796881	26.5994429953924	52.7738785816295
"229"	105.411340240444	49.9395440246903	27.9476551671311	51.9923472609581
"230"	104.620291969583	48.7603660194692	27.7005902615404	52.1574034170206
"231"	104.266945644917	49.0900126890282	27.1911416395995	53.629173534749
"232"	104.904354733722	49.1008783117472	27.2778364376197	52.7174626227688
"233"	106.087049975367	49.3116158403709	25.9946165182917	51.9229310565928
"234"	106.489703384013	50.3177211364561	27.3308476599041	52.4409001906685
"235"	105.524578205718	49.0835509371113	27.2686328243676	51.9548824275763
"236"	104.890933511095	49.1256309742061	27.1678550571773	52.6451186330529
"237"	106.157108743521	50.4809021478469	27.9846743498739	51.8646658788489
"238"	106.193729582566	49.9847736664743	28.6742699926148	53.4373397271732
"239"	104.512374471651	48.850520416306	26.0621263060237	52.0978034901342
"240"	105.30033169876	49.0690820285925	26.3906153980446	53.2450025514183
"241"	105.986509189089	50.0295135149723	27.3104002315357	51.7245305911649
"242"	104.322476158902	48.7712566563343	27.4674104969677	53.8006118987505
"243"	104.278874729045	48.9615728441255	27.325266909741	53.5334552833031
"244"	105.367388736925	49.3347287739654	26.5103870182779	52.398140591936
"245"	104.692764513971	48.3881443015938	26.6210567647303	53.2629470924906
"246"	102.589061173994	47.1773560811927	27.4539519730478	55.1381236206661
"247"	104.779982812447	49.0199388736217	26.1823923853864	53.309591699293
"248"	106.043847902561	50.0839016950848	27.5441727509039	53.5582763331748
"249"	104.794346237648	48.6330856538367	26.1109103787586	53.1918606779754
"250"	104.721553705558	48.9838067627589	26.7596681439537	51.4996977433915
"251"	103.887639562845	48.0697924415417	25.5034009763261	54.0330483123268
"252"	103.795616174783	49.02030087961	27.5019565877446	55.1790370080503
"253"	105.171000069014	48.4136594124353	26.3025962335917	53.5082010608316
"254"	104.56034493645	49.1987746243722	26.2210481336398	53.6107750250754
"255"	105.178557174102	48.8619098840755	25.839669197916	53.4897636370411
"256"	105.745054292074	50.1014380551531	27.723088126057	53.5273924829328
"257"	104.403365744901	49.4933103213391	28.2589396470321	52.2744315367804
"258"	105.242833772797	48.2980038135723	25.557551779142	52.1665330786653
"259"	105.129562725328	49.2527692353733	26.4773227685784	53.8273937418295
"260"	106.513503260216	50.6692558889429	27.4162727666662	52.4792193731126
"261"	104.11469266742	48.1248328229986	26.6955413178471	53.4847342845192
"262"	105.263708817678	49.2666700615955	26.2982411070658	53.0992339623032
"263"	105.55812666747	49.9073007077852	27.8154472336359	52.7754471708645
"264"	105.709597558171	49.8089474956273	27.5807260101739	51.8599235295565
"265"	106.670454604614	49.9087462008236	27.639933199006	50.9213179708078
"266"	105.308407506606	48.8834843967876	27.0058123861636	52.7151558990381
"267"	106.399703829771	49.1434316620868	25.8926670172836	51.3232169049076
"268"	103.972743708585	48.1595801907778	26.0429071334861	54.3001067925326
"269"	104.462699535883	49.4004633874521	27.801939782792	52.508270261783
"270"	105.276483641303	49.2736604666988	27.5407625869542	52.1751822518475
"271"	105.867748478685	49.2660195227309	26.9350912594407	53.0083027847242
"272"	104.537146198796	48.4375571929981	26.3746112507305	52.6248153977676
"273"	103.430742215667	47.4677695805711	26.7591280387949	53.5520288946203
"274"	105.693822598214	48.8157639647542	27.2328087299894	53.9531803732197
"275"	105.55411494121	49.1789781808558	27.4100665115582	51.8336608443313
"276"	105.135562259581	48.9455781756503	27.0659364688715	53.2006886326844
"277"	105.619482483099	48.6650389725556	27.0594535142531	53.2632643321055
"278"	106.641358275878	49.6653190310174	26.8117552589926	52.9598254145237
"279"	103.922528645832	47.7069185919107	25.7711833402475	53.2029738204371
"280"	104.914532679334	48.4390267884179	25.1622369638469	53.233664916027
"281"	104.949663698415	48.619111957146	27.1548746024806	53.7187000441941
"282"	104.015035097229	48.3156311584725	26.7216730029887	52.7198360770511
"283"	105.037685335126	49.4275065632142	26.9231836978737	52.1459452503186
"284"	105.547344711445	49.2726779316873	28.3000230427891	52.0802960134473
"285"	105.715214823341	49.6637451085323	28.2953041530143	51.8638723595155
"286"	103.054367320734	46.9852624275578	25.7678616553515	53.8191380239499
"287"	105.173998478595	49.1801557117973	27.4283298429891	53.7078786305507
"288"	105.286952021121	48.6989126460709	25.7377350592791	53.4894561379106
"289"	106.345089738691	50.0346226629504	27.4163650962108	51.5076084542419
"290"	106.385473437882	50.3585673729583	29.1675481585051	52.7685039044446
"291"	105.58220336102	49.2603462197389	27.6529126774493	53.7225727973564
"292"	104.788058227122	48.3774252080084	26.0561651041049	52.245326360949
"293"	106.574173539061	50.9097392584383	29.9675645486672	52.7179839512151
"294"	103.886458271764	48.2131855728161	27.2452599269078	54.1350992081965
"295"	104.921105661605	49.8413978258732	28.2175528698288	52.6684163051041
"296"	104.958200270869	48.7674190530405	26.1896643109673	53.2663829823306
"297"	104.930741076063	49.6659826081005	28.5919010294208	51.6831717272789
"298"	104.160357618708	49.9566007917372	29.2106271319963	53.9109488791885
"299"	104.627235919829	48.1496688269053	26.7819770536464	53.0516265976968
"300"	104.735875411758	48.7741672519586	26.4298079506086	52.5669924212535
